gene	gc
TMEM37	0.6125
TMEM38A	0.6625
TMEM38B	0.5415
TMEM39A	0.476
TMEM39B	0.554
TMEM40	0.5855
TMEM41A	0.5605
TMEM41B	0.541
TMEM42	0.5925
TMEM43	0.626
TMEM44	0.5935
TMEM45A	0.466
TMEM45B	0.575
TMEM47	0.623
TMEM5	0.517
TMEM50A	0.6255
TMEM50B	0.616
TMEM51	0.572
TMEM52	0.7
TMEM52B	0.4335
TMEM53	0.554
TMEM54	0.6355
TMEM55A	0.491
TMEM55B	0.5605
TMEM56	0.5815
TMEM56-RWDD3	0.568
TMEM57	0.6675
TMEM59	0.5625
TMEM59L	0.6935
TMEM60	0.608
TMEM61	0.6205
TMEM62	0.5425
TMEM63A	0.652
TMEM63B	0.5815
TMEM63C	0.606
TMEM64	0.667
TMEM65	0.658
TMEM66	0.557
TMEM67	0.437
TMEM68	0.5135
TMEM69	0.572
TMEM70	0.518
TMEM71	0.3815
TMEM72	0.5125
TMEM74	0.487
TMEM74B	0.6025
TMEM75	0.4865
TMEM78	0.46
TMEM79	0.49
TMEM80	0.684
TMEM81	0.4415
TMEM82	0.62
TMEM86A	0.584
TMEM86B	0.628
TMEM87A	0.504
TMEM87B	0.7165
TMEM88	0.606
TMEM88B	0.647
TMEM89	0.589
TMEM8A	0.717
TMEM8B	0.5985
TMEM8C	0.553
TMEM9	0.5685
TMEM91	0.555
TMEM92	0.5415
TMEM95	0.582
TMEM97	0.5735
TMEM98	0.606
TMEM99	0.4455
TMEM9B	0.624
TMF1	0.516
TMIE	0.617
TMIGD1	0.4205
TMIGD2	0.536
TMLHE	0.478
TMOD1	0.5935
TMOD2	0.595
TMOD3	0.5535
TMOD4	0.4895
TMPO	0.594
TMPPE	0.5965
TMPRSS11A	0.357
TMPRSS11B	0.3195
TMPRSS11BNL	0.311
TMPRSS11D	0.312
TMPRSS11E	0.3145
TMPRSS11F	0.3185
TMPRSS12	0.4615
TMPRSS13	0.4885
TMPRSS15	0.321
TMPRSS2	0.6725
TMPRSS3	0.4855
TMPRSS4	0.5245
TMPRSS5	0.506
TMPRSS6	0.558
TMPRSS7	0.4245
TMPRSS9	0.548
TMSB10	0.6275
TMSB15A	0.5405
TMSB15B	0.538
TMSB4X	0.5315
TMSB4Y	0.5325
TMTC1	0.668
TMTC2	0.612
TMTC3	0.5065
TMTC4	0.694
TMUB1	0.65
TMUB2	0.5395
TMX1	0.4765
TMX2	0.524
TMX3	0.5035
TMX4	0.5205
TNC	0.5005
TNF	0.5495
TNFAIP1	0.587
TNFAIP2	0.679
TNFAIP3	0.612
TNFAIP6	0.337
TNFAIP8	0.42
TNFAIP8L1	0.633
TNFAIP8L2	0.5075
TNFAIP8L3	0.476
TNFRSF10A	0.613
TNFRSF10B	0.5735
TNFRSF10C	0.5915
TNFRSF10D	0.6035
TNFRSF11A	0.6445
TNFRSF11B	0.5175
TNFRSF12A	0.624
TNFRSF13B	0.525
TNFRSF13C	0.6635
TNFRSF14	0.658
TNFRSF17	0.435
TNFRSF18	0.6745
TNFRSF19	0.607
TNFRSF1A	0.5525
TNFRSF1B	0.6095
TNFRSF21	0.5705
TNFRSF25	0.6385
TNFRSF4	0.658
TNFRSF6B	0.672
TNFRSF8	0.584
TNFRSF9	0.4495
TNFSF10	0.409
TNFSF11	0.564
TNFSF12	0.6175
TNFSF12-TNFSF13	0.617
TNFSF13	0.5945
TNFSF13B	0.4585
TNFSF14	0.547
TNFSF15	0.43
TNFSF18	0.36
TNFSF4	0.394
TNFSF8	0.4485
TNFSF9	0.595
TNIK	0.5985
TNIP1	0.5585
TNIP2	0.6665
TNIP3	0.3635
TNK1	0.5865
TNK2	0.663
TNKS	0.535
TNKS1BP1	0.52
TNKS2	0.528
TNMD	0.3675
TNN	0.46
TNNC1	0.5825
TNNC2	0.544
TNNI1	0.557
TNNI2	0.6485
TNNI3	0.6395
TNNI3K	0.4275
TNNT1	0.546
TNNT2	0.555
TNNT3	0.6445
TNP1	0.4585
TNP2	0.5095
TNPO1	0.5345
TNPO2	0.5
TNPO3	0.498
TNR	0.474
TNRC18	0.6355
TNRC6A	0.5565
TNRC6B	0.431
TNRC6C	0.3225
TNS1	0.5315
TNS3	0.495
TNS4	0.5675
TNXB	0.624
TOB1	0.6925
TOB2	0.6795
TOE1	0.5505
TOLLIP	0.6775
TOM1	0.578
TOM1L1	0.547
TOM1L2	0.5975
TOMM20	0.526
TOMM20L	0.5665
TOMM22	0.524
TOMM34	0.506
TOMM40	0.6095
TOMM40L	0.523
TOMM5	0.5105
TOMM6	0.5835
TOMM7	0.4835
TOMM70A	0.543
TONSL	0.6905
TOP1	0.6365
TOP1MT	0.6335
TOP2A	0.5295
TOP2B	0.618
TOP3A	0.5885
TOP3B	0.515
TOPAZ1	0.5085
TOPBP1	0.4705
TOPORS	0.4725
TOR1A	0.591
TOR1AIP1	0.5425
TOR1AIP2	0.4205
TOR1B	0.585
TOR2A	0.6
TOR3A	0.5465
TOR4A	0.675
TOX	0.6445
TOX2	0.6635
TOX3	0.679
TOX4	0.513
TP53	0.5245
TP53AIP1	0.5595
TP53BP1	0.496
TP53BP2	0.6315
TP53I11	0.721
TP53I13	0.6605
TP53I3	0.565
TP53INP1	0.698
TP53INP2	0.6025
TP53RK	0.503
TP53TG3	0.475
TP53TG3B	0.475
TP53TG3C	0.475
TP53TG3D	0.4745
TP53TG5	0.494
TP63	0.3545
TP73	0.717
TPBG	0.558
TPBGL	0.709
TPCN1	0.5845
TPCN2	0.59
TPD52	0.385
TPD52L1	0.5155
TPD52L2	0.611
TPD52L3	0.479
TPGS1	0.6305
TPGS2	0.596
TPH1	0.374
TPH2	0.3795
TPI1	0.6465
TPK1	0.5445
TPM1	0.6355
TPM2	0.624
TPM3	0.4815
TPM4	0.5855
TPMT	0.577
TPO	0.443
TPP1	0.489
TPP2	0.5885
TPPP	0.7285
TPPP2	0.497
TPPP3	0.6145
TPR	0.5395
TPRA1	0.6655
TPRG1	0.41
TPRG1L	0.678
TPRKB	0.505
TPRN	0.7205
TPRX1	0.645
TPRX2P	0.496
TPRXL	0.4565
TPSAB1	0.6705
TPSB2	0.6725
TPSD1	0.6685
TPSG1	0.6565
TPST1	0.6015
TPST2	0.599
TPT1	0.6165
TPTE	0.6645
TPTE2	0.411
TPX2	0.472
TRA2A	0.573
TRA2B	0.5695
TRABD	0.7305
TRABD2A	0.559
TRABD2B	0.691
TRADD	0.621
TRAF1	0.5935
TRAF2	0.683
TRAF3	0.7625
TRAF3IP1	0.629
TRAF3IP2	0.5185
TRAF3IP3	0.4825
TRAF4	0.6455
TRAF5	0.602
TRAF6	0.556
TRAF7	0.607
TRAFD1	0.535
TRAIP	0.5395
TRAK1	0.503
TRAK2	0.6015
TRAM1	0.6165
TRAM1L1	0.437
TRAM2	0.6355
TRANK1	0.6445
TRAP1	0.6015
TRAPPC1	0.5895
TRAPPC10	0.667
TRAPPC11	0.5515
TRAPPC12	0.5405
TRAPPC13	0.4605
TRAPPC2	0.512
TRAPPC2L	0.6745
TRAPPC2P1	0.51
TRAPPC3	0.5565
TRAPPC3L	0.338
TRAPPC4	0.5395
TRAPPC5	0.6345
TRAPPC6A	0.566
TRAPPC6B	0.4795
TRAPPC8	0.578
TRAPPC9	0.5795
TRAT1	0.3275
TRDMT1	0.4985
TRDN	0.342
TREH	0.55
TREM1	0.4565
TREM2	0.5375
TREML1	0.4905
TREML2	0.539
TREML4	0.5175
TRERF1	0.6135
TREX1	0.616
TREX2	0.636
TRH	0.576
TRHDE	0.6605
TRHR	0.41
TRIAP1	0.538
TRIB1	0.7045
TRIB2	0.6115
TRIB3	0.614
TRIM10	0.476
TRIM11	0.6575
TRIM13	0.582
TRIM14	0.5805
TRIM15	0.519
TRIM16	0.4905
TRIM16L	0.4925
TRIM17	0.618
TRIM2	0.473
TRIM21	0.477
TRIM22	0.4155
TRIM23	0.4825
TRIM24	0.62
TRIM25	0.589
TRIM26	0.531
TRIM27	0.6045
TRIM28	0.669
TRIM29	0.5655
TRIM3	0.584
TRIM31	0.4605
TRIM32	0.567
TRIM33	0.641
TRIM34	0.4445
TRIM35	0.5885
TRIM36	0.5685
TRIM37	0.5395
TRIM38	0.4785
TRIM39	0.6135
TRIM39-RPP21	0.423
TRIM4	0.5165
TRIM40	0.4585
TRIM41	0.6055
TRIM42	0.4325
TRIM43	0.3895
TRIM44	0.569
TRIM45	0.608
TRIM46	0.625
TRIM47	0.663
TRIM48	0.3375
TRIM49	0.401
TRIM49B	0.336
TRIM49C	0.4
TRIM49D1	0.4215
TRIM5	0.465
TRIM50	0.573
TRIM51	0.341
TRIM52	0.635
TRIM54	0.5195
TRIM55	0.4305
TRIM56	0.5545
TRIM58	0.5935
TRIM59	0.552
TRIM6	0.493
TRIM6-TRIM34	0.4955
TRIM60	0.5345
TRIM61	0.5005
TRIM62	0.658
TRIM63	0.535
TRIM64B	0.4205
TRIM64C	0.4105
TRIM65	0.6565
TRIM66	0.458
TRIM67	0.721
TRIM68	0.4705
TRIM69	0.498
TRIM7	0.6755
TRIM71	0.7035
TRIM72	0.5705
TRIM73	0.576
TRIM74	0.577
TRIM77	0.37
TRIM8	0.705
TRIM9	0.51
TRIML1	0.4855
TRIML2	0.482
TRIO	0.7325
TRIOBP	0.5675
TRIP10	0.642
TRIP11	0.5115
TRIP12	0.6565
TRIP13	0.6535
TRIP4	0.4885
TRIP6	0.6585
TRIQK	0.474
TRIT1	0.5065
TRMT1	0.571
TRMT10A	0.4845
TRMT10B	0.5175
TRMT10C	0.4705
TRMT11	0.475
TRMT112	0.6075
TRMT12	0.481
TRMT13	0.4985
TRMT1L	0.574
TRMT2A	0.688
TRMT2B	0.5055
TRMT44	0.5325
TRMT5	0.5065
TRMT6	0.506
TRMT61A	0.634
TRMT61B	0.528
TRMU	0.591
TRNAU1AP	0.5445
TRNP1	0.6855
TRNT1	0.587
TRO	0.473
TROAP	0.572
TROVE2	0.527
TRPA1	0.518
TRPC1	0.5555
TRPC3	0.611
TRPC4	0.5555
TRPC4AP	0.5655
TRPC5	0.5905
TRPC6	0.5415
TRPC7	0.3965
TRPM1	0.58
TRPM2	0.5595
TRPM3	0.483
TRPM4	0.63
TRPM5	0.6555
TRPM6	0.4915
TRPM7	0.5485
TRPM8	0.3285
TRPS1	0.5285
TRPT1	0.654
TRPV1	0.555
TRPV2	0.5985
TRPV3	0.6005
TRPV4	0.533
TRPV5	0.5025
TRPV6	0.532
TRRAP	0.6675
TRUB1	0.453
TRUB2	0.5465
TSACC	0.4675
TSC1	0.5965
TSC2	0.6325
TSC22D1	0.678
TSC22D2	0.575
TSC22D3	0.6185
TSC22D4	0.595
TSEN15	0.4915
TSEN2	0.5375
TSEN34	0.6725
TSEN54	0.702
TSFM	0.4935
TSG101	0.4985
TSGA10	0.5165
TSGA13	0.416
TSHB	0.329
TSHR	0.516
TSHZ1	0.53
TSHZ2	0.5555
TSHZ3	0.7415
TSKS	0.539
TSKU	0.4765
TSLP	0.4445
TSN	0.492
TSNARE1	0.707
TSNAX	0.4975
TSNAXIP1	0.57
TSPAN1	0.51
TSPAN10	0.575
TSPAN11	0.593
TSPAN12	0.517
TSPAN13	0.513
TSPAN14	0.6755
TSPAN15	0.592
TSPAN16	0.515
TSPAN17	0.637
TSPAN18	0.4905
TSPAN19	0.344
TSPAN2	0.611
TSPAN3	0.5935
TSPAN31	0.525
TSPAN32	0.6345
TSPAN33	0.5495
TSPAN4	0.663
TSPAN5	0.6195
TSPAN6	0.4785
TSPAN7	0.557
TSPAN8	0.4335
TSPAN9	0.6515
TSPEAR	0.6115
TSPO	0.663
TSPO2	0.523
TSPY1	0.639
TSPY10	0.639
TSPY2	0.626
TSPY3	0.6385
TSPY4	0.64
TSPY6P	0.635
TSPY8	0.632
TSPYL1	0.5235
TSPYL2	0.644
TSPYL4	0.48
TSPYL5	0.5775
TSPYL6	0.519
TSR1	0.683
TSR2	0.4805
TSR3	0.6285
TSRM	0.352
TSSC1	0.5235
TSSC4	0.654
TSSK1B	0.5635
TSSK2	0.5505
TSSK3	0.6555
TSSK4	0.489
TSSK6	0.598
TST	0.686
TSTA3	0.6675
TSTD1	0.5855
TSTD2	0.584
TTBK1	0.5925
TTBK2	0.566
TTC1	0.449
TTC12	0.538
TTC13	0.6115
TTC14	0.4725
TTC16	0.6335
TTC17	0.531
TTC18	0.454
TTC19	0.591
TTC21A	0.6215
TTC21B	0.486
TTC22	0.6115
TTC23	0.348
TTC23L	0.5185
TTC24	0.518
TTC26	0.462
TTC27	0.528
TTC28	0.631
TTC29	0.455
TTC3	0.3935
TTC30A	0.5075
TTC30B	0.5175
TTC31	0.614
TTC32	0.4905
TTC33	0.527
TTC34	0.6605
TTC36	0.4475
TTC37	0.481
TTC38	0.5625
TTC39A	0.619
TTC39B	0.5785
TTC39C	0.6395
TTC4	0.5265
TTC40	0.677
TTC5	0.3905
TTC6	0.5365
TTC7A	0.6605
TTC7B	0.6725
TTC8	0.48
TTC9	0.643
TTC9B	0.6085
TTC9C	0.513
TTF1	0.5125
TTF2	0.548
TTI1	0.5685
TTI2	0.499
TTK	0.5055
TTL	0.645
TTLL1	0.539
TTLL10	0.621
TTLL11	0.6205
TTLL12	0.688
TTLL13	0.538
TTLL2	0.54
TTLL3	0.5995
TTLL4	0.5375
TTLL5	0.516
TTLL6	0.5675
TTLL7	0.5465
TTLL8	0.584
TTLL9	0.6275
TTN	0.384
TTPA	0.533
TTPAL	0.533
TTR	0.408
TTYH1	0.623
TTYH2	0.629
TTYH3	0.666
TUB	0.555
TUBA1A	0.4925
TUBA1B	0.571
TUBA1C	0.611
TUBA3C	0.57
TUBA3D	0.5615
TUBA3E	0.567
TUBA4A	0.6365
TUBA8	0.6395
TUBAL3	0.339
TUBB	0.4985
TUBB1	0.5085
TUBB2A	0.661
TUBB2B	0.6715
TUBB3	0.6625
TUBB4A	0.6345
TUBB4B	0.7105
TUBB6	0.66
TUBB8	0.563
TUBD1	0.5255
TUBE1	0.443
TUBG1	0.6295
TUBG2	0.5625
TUBGCP2	0.6045
TUBGCP3	0.593
TUBGCP4	0.5915
TUBGCP5	0.5925
TUBGCP6	0.6105
TUFM	0.596
TUFT1	0.572
TULP1	0.5765
TULP2	0.533
TULP3	0.5995
TULP4	0.41
TUSC1	0.545
TUSC2	0.5795
TUSC3	0.534
TUSC5	0.609
TUT1	0.529
TVP23A	0.6045
TVP23B	0.4935
TVP23C	0.5155
TVP23C-CDRT4	0.5165
TWF1	0.505
TWF2	0.5975
TWIST1	0.6805
TWIST2	0.7005
TWISTNB	0.479
TWSG1	0.61
TXK	0.388
TXLNA	0.586
TXLNB	0.406
TXLNG	0.609
TXN	0.6375
TXN2	0.5265
TXNDC11	0.6225
TXNDC12	0.551
TXNDC15	0.5265
TXNDC16	0.6095
TXNDC17	0.6205
TXNDC2	0.483
TXNDC5	0.6905
TXNDC8	0.389
TXNDC9	0.5345
TXNIP	0.4755
TXNL1	0.5225
TXNL4A	0.5625
TXNL4B	0.524
TXNRD1	0.542
TXNRD2	0.615
TXNRD3	0.5655
TXNRD3NB	0.4455
TYK2	0.557
TYMP	0.7085
TYMS	0.6125
TYR	0.4095
TYRO3	0.652
TYROBP	0.5535
TYRP1	0.3865
TYSND1	0.607
TYW1	0.4705
TYW1B	0.486
TYW3	0.516
TYW5	0.5295
U2AF1	0.5905
U2AF1L4	0.5685
U2AF2	0.6175
U2SURP	0.5085
U82695.9	0.6355
UACA	0.5815
UAP1	0.6045
UAP1L1	0.698
UBA1	0.5405
UBA2	0.576
UBA3	0.475
UBA5	0.484
UBA52	0.5715
UBA6	0.481
UBA7	0.512
UBAC1	0.604
UBAC2	0.5935
UBALD1	0.695
UBALD2	0.6125
UBAP1	0.542
UBAP1L	0.3475
UBAP2	0.548
UBAP2L	0.6125
UBASH3A	0.505
UBASH3B	0.61
UBB	0.554
UBBP4	0.5115
UBC	0.5195
UBD	0.4025
UBE2A	0.5855
UBE2B	0.556
UBE2C	0.5545
UBE2D1	0.5575
UBE2D2	0.6405
UBE2D3	0.5395
UBE2D4	0.534
UBE2E1	0.607
UBE2E2	0.6435
UBE2E3	0.639
UBE2F	0.653
UBE2G1	0.677
UBE2G2	0.607
UBE2H	0.5785
UBE2I	0.652
UBE2J1	0.592
UBE2J2	0.705
UBE2K	0.575
UBE2L3	0.666
UBE2L6	0.5975
UBE2M	0.6635
UBE2N	0.62
UBE2NL	0.3815
UBE2O	0.6015
UBE2Q1	0.634
UBE2Q2	0.658
UBE2Q2L	0.554
UBE2QL1	0.603
UBE2R2	0.6915
UBE2S	0.64
UBE2T	0.4955
UBE2U	0.438
UBE2V1	0.4975
UBE2V2	0.537
UBE2W	0.558
UBE2Z	0.611
UBE3A	0.3395
UBE3B	0.556
UBE3C	0.625
UBE3D	0.4805
UBE4A	0.4525
UBE4B	0.5255
UBFD1	0.6185
UBIAD1	0.592
UBL3	0.551
UBL4A	0.683
UBL4B	0.549
UBL5	0.5835
UBL7	0.5075
UBLCP1	0.4905
UBN1	0.409
UBN2	0.6435
UBOX5	0.5265
UBP1	0.6555
UBQLN1	0.5775
UBQLN2	0.483
UBQLN3	0.4695
UBQLN4	0.6235
UBQLNL	0.4525
UBR1	0.448
UBR2	0.522
UBR3	0.5765
UBR4	0.5455
UBR5	0.618
UBR7	0.5705
UBTD1	0.688
UBTD2	0.6495
UBTF	0.6395
UBXN1	0.55
UBXN10	0.575
UBXN11	0.5385
UBXN2A	0.583
UBXN2B	0.4935
UBXN4	0.5535
UBXN6	0.612
UBXN7	0.573
UCHL1	0.578
UCHL3	0.526
UCHL5	0.579
UCK1	0.6775
UCK2	0.5905
UCKL1	0.6755
UCMA	0.5515
UCN	0.6215
UCN2	0.596
UCN3	0.5025
UCP1	0.557
UCP2	0.597
UCP3	0.498
UEVLD	0.512
UFC1	0.492
UFD1L	0.561
UFL1	0.4925
UFM1	0.4665
UFSP1	0.6655
UFSP2	0.54
UGCG	0.602
UGDH	0.5945
UGGT1	0.501
UGGT2	0.5565
UGP2	0.5755
UGT1A1	0.4805
UGT1A10	0.444
UGT1A3	0.472
UGT1A4	0.481
UGT1A5	0.478
UGT1A6	0.443
UGT1A7	0.436
UGT1A8	0.472
UGT1A9	0.437
UGT2A1	0.325
UGT2A2	0.338
UGT2A3	0.339
UGT2B10	0.33
UGT2B11	0.341
UGT2B15	0.3715
UGT2B17	0.3855
UGT2B28	0.347
UGT2B4	0.3785
UGT2B7	0.3425
UGT3A1	0.499
UGT3A2	0.5115
UGT8	0.5585
UHMK1	0.504
UHRF1BP1	0.5925
UHRF1BP1L	0.563
UHRF2	0.6525
UIMC1	0.587
ULBP1	0.614
ULBP2	0.5825
ULBP3	0.5935
ULK1	0.663
ULK2	0.6595
ULK3	0.631
ULK4	0.546
UMOD	0.4595
UMODL1	0.505
UMPS	0.474
UNC119	0.575
UNC119B	0.6035
UNC13A	0.628
UNC13B	0.5105
UNC13C	0.3695
UNC13D	0.661
UNC45A	0.6235
UNC45B	0.5615
UNC50	0.568
UNC5A	0.718
UNC5B	0.619
UNC5C	0.589
UNC5CL	0.533
UNC5D	0.588
UNC79	0.5855
UNC80	0.5245
UNC93A	0.4065
UNC93B1	0.673
UNCX	0.664
UNG	0.6135
UNK	0.559
UNKL	0.661
UPB1	0.629
UPF1	0.6565
UPF2	0.368
UPF3A	0.6285
UPF3B	0.4795
UPK1A	0.556
UPK1B	0.433
UPK2	0.599
UPK3A	0.5985
UPK3B	0.59
UPK3BL	0.54
UPP1	0.614
UPP2	0.6355
UPRT	0.5005
UQCC1	0.4985
UQCC2	0.534
UQCR10	0.534
UQCR11	0.6245
UQCRB	0.4575
UQCRC1	0.5695
UQCRC2	0.485
UQCRFS1	0.512
UQCRH	0.5805
UQCRQ	0.547
URAD	0.4665
URB1	0.549
URB2	0.6405
URGCP	0.5495
URGCP-MRPS24	0.551
URI1	0.563
URM1	0.5235
UROC1	0.5965
UROD	0.5515
UROS	0.5985
USB1	0.658
USE1	0.5955
USF1	0.512
USF2	0.787
USH1C	0.6025
USH1G	0.653
USH2A	0.389
USHBP1	0.5495
USMG5	0.5425
USO1	0.5275
USP1	0.6275
USP10	0.6225
USP11	0.5585
USP12	0.665
USP13	0.576
USP14	0.5485
USP15	0.5385
USP16	0.5155
USP17L10	0.487
USP17L11	0.499
USP17L12	0.496
USP17L13	0.4985
USP17L15	0.501
USP17L17	0.497
USP17L18	0.4965
USP17L19	0.4965
USP17L2	0.4635
USP17L20	0.5025
USP17L21	0.496
USP17L22	0.502
USP17L23	0.3895
USP17L24	0.5015
USP17L25	0.502
USP17L26	0.5015
USP17L27	0.5015
USP17L28	0.5015
USP17L29	0.501
USP17L30	0.5025
USP17L5	0.502
USP18	0.493
USP19	0.615
USP2	0.555
USP20	0.5995
USP21	0.5635
USP22	0.657
USP24	0.6665
USP25	0.592
USP26	0.453
USP27X	0.6075
USP28	0.563
USP29	0.567
USP3	0.665
USP30	0.5505
USP31	0.64
USP32	0.605
USP33	0.514
USP34	0.6495
USP35	0.637
USP36	0.667
USP37	0.576
USP38	0.5745
USP39	0.5495
USP4	0.56
USP40	0.4015
USP41	0.473
USP42	0.6925
USP43	0.628
USP44	0.3875
USP45	0.5355
USP46	0.6565
USP47	0.5295
USP48	0.5865
USP49	0.571
USP5	0.579
USP50	0.442
USP51	0.607
USP53	0.3135
USP54	0.504
USP6	0.5795
USP6NL	0.3565
USP7	0.7455
USP8	0.497
USP9X	0.7015
USP9Y	0.404
USPL1	0.5565
UST	0.6685
UTF1	0.735
UTP11L	0.4935
UTP14A	0.4945
UTP14C	0.4035
UTP15	0.4975
UTP18	0.6395
UTP20	0.4545
UTP23	0.488
UTP3	0.546
UTP6	0.4675
UTRN	0.4015
UTS2	0.408
UTS2B	0.486
UTS2R	0.613
UTY	0.462
UVRAG	0.606
UVSSA	0.6725
UXS1	0.609
UXT	0.4945
VAC14	0.506
VAMP1	0.5675
VAMP2	0.675
VAMP3	0.5625
VAMP4	0.528
VAMP5	0.57
VAMP7	0.482
VAMP8	0.517
VANGL1	0.6385
VANGL2	0.617
VAPA	0.667
VAPB	0.5195
VARS	0.637
VARS2	0.577
VASH1	0.671
VASH2	0.6155
VASN	0.651
VASP	0.6495
VAT1	0.6165
VAT1L	0.567
VAV1	0.5985
VAV2	0.7705
VAV3	0.6135
VAX1	0.623
VAX2	0.6705
VBP1	0.5305
VCAM1	0.385
VCAN	0.4925
VCL	0.5815
VCP	0.5435
VCPIP1	0.538
VCPKMT	0.4345
VCX	0.4495
VCX2	0.4595
VCX3A	0.4655
VCX3B	0.463
VCY	0.544
VCY1B	0.544
VDAC1	0.6905
VDAC2	0.613
VDAC3	0.551
VDR	0.568
VEGFA	0.6765
VEGFB	0.6925
VEGFC	0.6435
VENTX	0.721
VEPH1	0.3855
VEZF1	0.665
VEZT	0.5755
VGF	0.6245
VGLL1	0.4195
VGLL2	0.578
VGLL3	0.585
VGLL4	0.4825
VHL	0.502
VHLL	0.5
VIL1	0.5845
VILL	0.5335
VIM	0.5355
VIMP	0.561
VIP	0.3165
VIPAS39	0.544
VIPR1	0.651
VIPR2	0.655
VIT	0.3565
VKORC1	0.5835
VKORC1L1	0.6525
VLDLR	0.6655
VMA21	0.5645
VMAC	0.605
VMO1	0.5665
VMP1	0.5225
VN1R1	0.4085
VN1R2	0.4545
VN1R4	0.422
VNN1	0.4115
VNN2	0.393
VNN3	0.3875
VOPP1	0.672
VPRBP	0.3835
VPREB1	0.5565
VPREB3	0.5135
VPS11	0.514
VPS13A	0.5985
VPS13B	0.511
VPS13C	0.537
VPS13D	0.6125
VPS16	0.642
VPS18	0.6115
VPS25	0.5085
VPS26A	0.559
VPS26B	0.6755
VPS28	0.6515
VPS29	0.539
VPS33A	0.5025
VPS33B	0.502
VPS35	0.6075
VPS36	0.547
VPS37A	0.565
VPS37B	0.556
VPS37C	0.5805
VPS37D	0.6575
VPS39	0.483
VPS41	0.443
VPS45	0.466
VPS4A	0.6035
VPS4B	0.5395
VPS51	0.598
VPS52	0.5095
VPS53	0.5955
VPS54	0.584
VPS72	0.487
VPS8	0.5125
VPS9D1	0.711
VRK1	0.5675
VRK2	0.397
VRK3	0.5725
VRTN	0.578
VSIG1	0.379
VSIG10	0.619
VSIG10L	0.582
VSIG2	0.584
VSIG4	0.4545
VSIG8	0.588
VSNL1	0.4765
VSTM1	0.5385
VSTM2A	0.4905
VSTM2B	0.731
VSTM2L	0.655
VSTM4	0.6005
VSTM5	0.5835
VSX1	0.6185
VSX2	0.62
VTA1	0.4195
VTCN1	0.528
VTI1A	0.518
VTI1B	0.5895
VTN	0.564
VWA1	0.691
VWA2	0.513
VWA3A	0.4655
VWA3B	0.5045
VWA5A	0.433
VWA5B1	0.555
VWA5B2	0.7305
VWA7	0.6065
VWA8	0.5275
VWA9	0.562
VWC2	0.639
VWC2L	0.4075
VWCE	0.6415
VWDE	0.4985
VWF	0.5185
WAC	0.6775
WAPAL	0.6275
WARS	0.562
WARS2	0.4995
WAS	0.543
WASF1	0.5935
WASF2	0.577
WASF3	0.614
WASH4P	0.5475
WASL	0.5965
WBP1	0.6045
WBP11	0.465
WBP1L	0.514
WBP2	0.541
WBP2NL	0.549
WBP4	0.617
WBP5	0.491
WBSCR16	0.585
WBSCR17	0.7145
WBSCR22	0.6005
WBSCR27	0.5705
WBSCR28	0.528
WDFY1	0.5835
WDFY2	0.6185
WDFY3	0.6445
WDFY4	0.46
WDHD1	0.474
WDPCP	0.527
WDR1	0.6405
WDR11	0.487
WDR12	0.5165
WDR13	0.564
WDR16	0.5095
WDR17	0.4565
WDR18	0.592
WDR19	0.5055
WDR20	0.6165
WDR24	0.603
WDR25	0.564
WDR26	0.6755
WDR27	0.5625
WDR3	0.548
WDR31	0.5335
WDR33	0.515
WDR34	0.5575
WDR35	0.504
WDR36	0.459
WDR37	0.564
WDR38	0.6225
WDR4	0.566
WDR41	0.5115
WDR43	0.5875
WDR44	0.5535
WDR45	0.587
WDR45B	0.698
WDR46	0.544
WDR47	0.616
WDR48	0.5285
WDR49	0.3355
WDR5	0.6775
WDR52	0.4725
WDR53	0.6105
WDR54	0.5715
WDR55	0.5555
WDR59	0.5625
WDR5B	0.4605
WDR6	0.6325
WDR60	0.534
WDR61	0.523
WDR62	0.595
WDR63	0.4545
WDR64	0.42
WDR65	0.5185
WDR66	0.5375
WDR7	0.481
WDR70	0.491
WDR72	0.4135
WDR73	0.542
WDR74	0.515
WDR75	0.4605
WDR76	0.504
WDR77	0.537
WDR78	0.574
WDR81	0.666
WDR82	0.6045
WDR83	0.5625
WDR83OS	0.5265
WDR86	0.687
WDR87	0.6135
WDR88	0.568
WDR89	0.4795
WDR90	0.6885
WDR91	0.57
WDR92	0.526
WDR93	0.5515
WDR96	0.528
WDSUB1	0.5895
WDTC1	0.647
WDYHV1	0.5835
WEE1	0.6955
WEE2	0.411
WFDC1	0.549
WFDC10A	0.4175
WFDC10B	0.4395
WFDC11	0.357
WFDC12	0.518
WFDC13	0.4445
WFDC2	0.619
WFDC3	0.5585
WFDC5	0.5515
WFDC6	0.47
WFDC8	0.432
WFDC9	0.4885
WFIKKN1	0.666
WFIKKN2	0.597
WFS1	0.637
WHAMM	0.617
WHSC1	0.4595
WHSC1L1	0.675
WI2-3308P17.2	0.2255
WIBG	0.5685
WIF1	0.58
WIPF1	0.4735
WIPF2	0.5345
WIPF3	0.4385
WIPI1	0.6015
WIPI2	0.5995
WISP1	0.546
WISP2	0.5555
WISP3	0.471
WIZ	0.654
WLS	0.526
WNK1	0.6685
WNK2	0.7445
WNK3	0.595
WNK4	0.633
WNT1	0.639
WNT10A	0.656
WNT10B	0.609
WNT11	0.629
WNT16	0.56
WNT2	0.594
WNT2B	0.67
