gene	gc
CST2	0.5325
CST5	0.54775
GGTLC1	0.58075
GGTLC1	0.574
C20orf3	0.49875
ACSS1	0.5195
ACSS1	0.6095
VSX1	0.60325
LOC284798	0.5755
LOC284798	0.5485
LOC284798	0.542
ABHD12	0.55275
NINL	0.5465
NANP	0.51525
ZNF337	0.45425
FAM182B	0.57875
FAM182B	0.446
NCOR1P1	0.38375
MIR663A	0.50425
LOC284801	0.50475
MLLT10P1	0.5115
DEFB116	0.37125
DEFB119	0.44475
DEFB121	0.4475
DEFB121	0.42975
DEFB122	0.40925
DEFB124	0.554
HM13-AS1	0.533
BCL2L1	0.55225
FOXS1	0.559
DUSP15	0.5715
DUSP15	0.56825
DUSP15	0.556
PDRG1	0.522
TSPY26P	0.551
PLAGL2	0.56075
C20orf112	0.62475
C20orf112	0.67425
C20orf203	0.50775
COMMD7	0.54825
SUN5	0.489
CDK5RAP1	0.491
SNTA1	0.5665
NECAB3	0.60525
E2F1	0.58325
PXMP4	0.5215
EIF2S2	0.52675
AHCY	0.5215
AHCY	0.5175
PIGU	0.483
NCOA6	0.51925
HMGB3P1	0.4415
GGT7	0.53825
GSS	0.52
MIR499B	0.54625
TRPC4AP	0.50125
EDEM2	0.48225
EIF6	0.56075
EIF6	0.56575
FAM83C	0.57425
UQCC	0.46075
GDF5	0.528
C20orf173	0.50325
FER1L4	0.50275
CPNE1	0.433
CPNE1	0.52625
CPNE1	0.5255
RBM12	0.5255
NFS1	0.51275
RBM39	0.48
SCAND1	0.51775
SCAND1	0.4935
LOC647979	0.50275
SLA2	0.49725
NDRG3	0.508
DSN1	0.54
DSN1	0.54125
SOGA1	0.53175
SOGA1	0.67225
SAMHD1	0.51825
RBL1	0.5065
C20orf132	0.509
GHRH	0.53625
BLCAP	0.50575
BLCAP	0.52675
BLCAP	0.527
BLCAP	0.52575
LINC00489	0.47075
TTI1	0.5105
TGM2	0.556
KIAA1755	0.51675
SNORA71B	0.4995
SNORA71A	0.5235
SNORA71C	0.51925
SNORA71D	0.54
LOC388796	0.52125
LOC388796	0.522
LOC339568	0.44
MAFB	0.663
ZHX3	0.457
EMILIN3	0.61325
CHD6	0.5515
PTPRT	0.62075
GTSF1L	0.44325
JPH2	0.5245
C20orf111	0.4995
FITM2	0.514
SERINC3	0.44675
ADA	0.56825
LOC79015	0.48725
RIMS4	0.598
TOMM34	0.4815
STK4-AS1	0.495
KCNS1	0.4695
WFDC5	0.48925
WFDC12	0.42825
SLPI	0.466
MATN4	0.56075
SDC4	0.503
TP53TG5	0.47375
SPINT3	0.418
WFDC6	0.4495
SPINLW1	0.454
SPINLW1-WFDC6	0.454
WFDC8	0.414
WFDC9	0.46925
WFDC11	0.35775
WFDC10B	0.4485
WFDC3	0.513
TNNC2	0.52425
ACOT8	0.49875
SPATA25	0.5125
NEURL2	0.59075
PLTP	0.5655
PLTP	0.5465
ZNF335	0.54725
NCOA5	0.529
CDH22	0.55925
SLC35C2	0.5155
ELMO2	0.5375
ZNF663	0.45575
MKRN7P	0.41975
ZNF334	0.40025
OCSTAMP	0.49325
SLC13A3	0.466
SLC13A3	0.4345
TP53RK	0.4405
ZMYND8	0.51525
SULF2	0.588
SULF2	0.58
PREX1	0.5895
STAU1	0.538
ZNFX1	0.54075
KCNB1	0.61125
PTGIS	0.5515
B4GALT5	0.543
SPATA2	0.5275
SPATA2	0.52875
LOC100887755	0.55775
UBE2V1	0.5305
UBE2V1	0.47475
TMEM189	0.57725
TMEM189-UBE2V1	0.57725
FAM65C	0.546
ADNP	0.53825
DPM1	0.495
KCNG1	0.59475
MIR3194	0.45425
NFATC2	0.56475
NFATC2	0.5135
ATP9A	0.58525
SALL4	0.489
ZFP64	0.5345
ZNF217	0.42025
SUMO1P1	0.46175
MIR4756	0.4955
BCAS1	0.4685
CYP24A1	0.52725
CBLN4	0.5605
AURKA	0.48425
GCNT7	0.47575
BMP7	0.64425
MIR4325	0.462
MTRNR2L3	0.41
CTCFL	0.61575
CTCFL	0.63075
CTCFL	0.63075
CTCFL	0.60675
ZBP1	0.53125
PMEPA1	0.568
PMEPA1	0.618
PMEPA1	0.59925
PMEPA1	0.5435
PPP4R1L	0.52775
APCDD1L	0.5575
MIR296	0.564
MIR298	0.551
GNAS-AS1	0.56675
CTSZ	0.6035
ATP5E	0.4445
SLMO2	0.513
SLMO2-ATP5E	0.513
LOC100506384	0.50325
SYCP2	0.5325
PPP1R3D	0.5205
MIR1257	0.5115
TAF4	0.69025
PSMA7	0.63075
HRH3	0.67525
MIR4758	0.658
LAMA5	0.68325
CABLES2	0.652
C20orf151	0.6215
GATA5	0.6435
C20orf166-AS1	0.64675
LOC100127888	0.608
LOC100652730	0.61325
TCFL5	0.598
DIDO1	0.5555
DIDO1	0.56925
BHLHE23	0.69825
LINC00029	0.517
HAR1B	0.63875
YTHDF1	0.60075
NKAIN4	0.64675
CHRNA4	0.6555
KCNQ2	0.66975
EEF1A2	0.66275
PTK6	0.66825
SRMS	0.65475
PRIC285	0.65625
PRIC285	0.60625
GMEB2	0.62375
STMN3	0.644
ARFRP1	0.6315
ARFRP1	0.62725
ZBTB46	0.52275
MIR1914	0.64675
MIR647	0.64425
UCKL1	0.60775
UCKL1	0.63675
ZNF512B	0.61925
SAMD10	0.62525
SOX18	0.70425
RGS19	0.64575
RGS19	0.6435
C20orf201	0.60475
NPBWR2	0.60875
TEKT4P2	0.46325
TPTE	0.5395
BAGE2	0.514
BAGE3	0.514
BAGE4	0.514
BAGE5	0.514
BAGE	0.51475
MIR3156-3	0.36325
C21orf15	0.56025
ANKRD20A11P	0.56
LIPI	0.345
HSPA13	0.431
SAMSN1	0.31875
SAMSN1	0.32725
LOC388813	0.42275
NRIP1	0.53425
BTG3	0.526
C21orf91-OT1	0.34125
C21orf91	0.48125
CHODL-AS1	0.38625
TMPRSS15	0.33125
LINC00320	0.33475
LINC00317	0.346
D21S2088E	0.3395
LINC00158	0.37575
LINC00515	0.36925
MRPL39	0.4595
ATP5J	0.478
APP	0.40425
APP	0.57025
APP	0.55975
CYYR1	0.40775
ADAMTS1	0.55825
ADAMTS5	0.5215
MIR5009	0.348
N6AMT1	0.398
LTN1	0.45025
RWDD2B	0.45075
CCT8	0.42375
GRIK1	0.4795
CLDN17	0.39325
LINC00307	0.3145
CLDN8	0.389
KRTAP24-1	0.39175
KRTAP25-1	0.3555
KRTAP26-1	0.39
KRTAP27-1	0.379
KRTAP23-1	0.3935
KRTAP13-2	0.377
MIR4327	0.38275
KRTAP13-3	0.38725
KRTAP19-1	0.36375
KRTAP19-2	0.4205
KRTAP19-3	0.35625
KRTAP19-4	0.33525
KRTAP19-5	0.367
KRTAP19-6	0.35725
KRTAP19-7	0.35625
KRTAP22-2	0.36875
KRTAP6-2	0.3905
KRTAP6-1	0.37625
KRTAP21-3	0.38
KRTAP21-2	0.3585
KRTAP21-1	0.37875
KRTAP8-1	0.38375
KRTAP7-1	0.36625
KRTAP11-1	0.445
KRTAP19-8	0.3945
TIAM1	0.6115
SCAF4	0.56725
LINC00159	0.39675
MIS18A	0.49275
SNORA80	0.4505
URB1	0.4825
TCP10L	0.51025
C21orf59	0.50825
C21orf59	0.50825
SYNJ1	0.511
SYNJ1	0.51575
GCFC1	0.491
C21orf62	0.395
C21orf54	0.49425
LOC100288432	0.51525
TMEM50B	0.541
DNAJC28	0.499
DNAJC28	0.49275
GART	0.4755
GART	0.45725
GART	0.45725
DONSON	0.491
CRYZL1	0.52875
ATP5O	0.44675
KCNE1	0.4505
KCNE1	0.4915
KCNE1	0.4935
KCNE1	0.48875
KCNE1	0.48875
KCNE1	0.46725
RCAN1	0.397
RCAN1	0.5155
RCAN1	0.51775
LINC00160	0.45
RUNX1	0.62975
RUNX1-IT1	0.41925
RUNX1	0.451
SETD4	0.48325
SETD4	0.48925
SETD4	0.48975
LOC100133286	0.48025
CBR3-AS1	0.5555
CLDN14	0.47575
CLDN14	0.48625
CLDN14	0.4905
CLDN14	0.45625
HLCS	0.541
HLCS	0.486
HLCS	0.509
PIGP	0.53775
PIGP	0.53625
DSCR3	0.528
KCNJ6	0.4825
DSCR4	0.43675
ERG	0.41175
ERG	0.3865
ERG	0.51575
ERG	0.4935
ERG	0.49175
LINC00114	0.493
LINC00114	0.42125
LINC00114	0.45675
PSMG1	0.44975
BRWD1	0.59425
BRWD1-IT2	0.52125
HMGN1	0.538
LCA5L	0.49125
C21orf88	0.52275
MIR4760	0.41775
DSCAM-IT1	0.42825
DSCAM	0.52025
LINC00323	0.4985
PLAC4	0.4745
TMPRSS2	0.58025
TMPRSS2	0.57825
LINC00479	0.538
RIPK4	0.53525
PRDM15	0.5485
PRDM15	0.549
C2CD2	0.47075
C2CD2	0.60625
ZNF295	0.59725
C21orf128	0.57775
TFF3	0.52325
TFF2	0.5585
TFF1	0.5285
TMPRSS3	0.49725
TMPRSS3	0.48675
TMPRSS3	0.4675
RSPH1	0.50575
WDR4	0.50875
WDR4	0.506
WDR4	0.506
CBS	0.61725
CBS	0.59025
U2AF1	0.5155
SIK1	0.6355
LINC00313	0.613
HSF2BP	0.55475
CSTB	0.58675
LOC284837	0.6255
ICOSLG	0.6935
DNMT3L	0.60225
C21orf2	0.55275
LRRC3-AS1	0.5955
KRTAP10-1	0.528
KRTAP10-2	0.57625
KRTAP10-3	0.50225
KRTAP10-5	0.51375
KRTAP10-6	0.58775
KRTAP12-4	0.514
KRTAP12-2	0.45075
KRTAP12-1	0.4805
TSPEAR	0.58325
UBE2G2	0.51875
SUMO3	0.653
PTTG1IP	0.58875
ITGB2	0.514
ITGB2	0.58975
C21orf67	0.53675
LINC00163	0.629
LINC00162	0.4845
SSR4P1	0.66
POFUT2	0.599
COL18A1-AS2	0.60125
COL18A1-AS1	0.6245
COL18A1-AS1	0.6245
SLC19A1	0.6295
SLC19A1	0.66825
LOC100129027	0.509
FTCD	0.60375
C21orf56	0.56
LSS	0.57575
MCM3AP	0.504
C21orf58	0.60825
S100B	0.4685
POTEH	0.54875
OR11H1	0.34875
CCT8L2	0.50975
ANKRD62P1-PARP4P3	0.335
XKR3	0.3365
GAB4	0.5555
CECR6	0.64025
CECR6	0.63725
CECR5	0.5525
CECR5	0.5175
CECR1	0.50225
CECR1	0.49
CECR3	0.51225
ATP6V1E1	0.48975
MIR3198-1	0.4555
BID	0.60975
BID	0.59875
BID	0.593
MIR648	0.4595
MICAL3	0.50475
GGT3P	0.536
PRODH	0.5395
PRODH	0.538
DGCR11	0.47825
DGCR2	0.57825
DGCR14	0.50775
GSC2	0.64925
SLC25A1	0.661
SLC25A1	0.65925
CLTCL1	0.5235
HIRA	0.58725
C22orf39	0.52025
UFD1L	0.5005
CLDN5	0.61975
LOC150185	0.53525
C22orf29	0.576
GNB1L	0.57275
TXNRD2	0.55875
ARVCF	0.609
TRMT2A	0.6015
LOC388849	0.63575
LOC284865	0.6045
MIR1286	0.56775
RTN4R	0.67125
DGCR6L	0.58025
PI4KAP1	0.5745
RIMBP3	0.58725
SCARF2	0.664
KLHL22	0.597
PI4KA	0.57375
PI4KA	0.55575
THAP7	0.55725
TUBA3FP	0.58425
SLC7A4	0.56175
P2RX6P	0.5755
PI4KAP2	0.6015
RIMBP3B	0.59775
RIMBP3C	0.58825
YDJC	0.57775
YPEL1	0.53925
MAPK1	0.54275
PPM1F	0.567
TOP3B	0.501
ZNF280B	0.4545
ZNF280A	0.44325
PRAME	0.5605
PRAME	0.55375
POM121L1P	0.5845
RTDR1	0.48975
CES5AP1	0.59075
ZDHHC8P1	0.64825
IGLL1	0.545
C22orf43	0.486
GUSBP11	0.539
ZNF70	0.5775
VPREB3	0.5175
CHCHD10	0.59825
DERL3	0.57075
LOC284889	0.467
GSTT2B	0.563
GSTT2	0.563
DDT	0.558
DDT	0.57075
GSTTP1	0.522
GSTT1	0.519
GSTTP2	0.5725
GGT5	0.6035
C22orf45	0.55425
C22orf13	0.5465
FAM211B	0.6165
POM121L10P	0.5645
PIWIL3	0.46875
TMEM211	0.48975
LOC100128531	0.5505
LRP5L	0.57375
LRP5L	0.53075
HPS4	0.44975
HPS4	0.47975
TFIP11	0.4495
MIR548J	0.504
TPST2	0.49125
TPST2	0.547
CRYBB1	0.51725
MN1	0.60175
PITPNB	0.49725
MIR3199-1	0.45525
TTC28	0.53725
CHEK2	0.48825
XBP1	0.5055
ZNRF3-AS1	0.52525
C22orf31	0.47175
RHBDD3	0.5695
RASL10A	0.59725
SNORD125	0.58325
MIR3653	0.58275
AP1B1	0.50275
RFPL1-AS1	0.4405
THOC5	0.55
THOC5	0.54275
NIPSNAP1	0.53925
NIPSNAP1	0.5415
ZMAT5	0.515
ASCC2	0.495
LIF	0.6165
OSM	0.6015
GATSL3	0.6105
TBC1D10A	0.556
SF3A1	0.53125
KIAA1656	0.57975
RNF215	0.57275
SEC14L3	0.514
SDC4P	0.4645
SEC14L4	0.52125
SEC14L6	0.51775
GAL3ST1	0.517
PES1	0.4685
PES1	0.521
DUSP18	0.49775
MORC2	0.50225
SELM	0.55175
PLA2G3	0.5745
MIR3928	0.449
PIK3IP1	0.49825
PATZ1	0.64525
EIF4ENIF1	0.528
EIF4ENIF1	0.5375
PISD	0.57525
PRR14L	0.5055
C22orf24	0.53475
C22orf42	0.44975
RFPL2	0.43875
RFPL2	0.59
RFPL2	0.61925
RFPL2	0.6315
SLC5A4	0.451
RFPL3-AS1	0.3715
RFPL3-AS1	0.36575
C22orf28	0.45825
BPIFC	0.44
SYN3	0.42725
SYN3	0.54425
MIR4764	0.4545
LARGE	0.64875
MB	0.4795
MB	0.484
MB	0.501
RBFOX2	0.382
RBFOX2	0.54775
APOL3	0.48975
APOL3	0.4215
APOL4	0.46825
APOL2	0.46625
APOL2	0.45675
MYH9	0.5605
TXN2	0.518
FOXRED2	0.5485
FOXRED2	0.5465
EIF3D	0.50875
CACNG2	0.482
IFT27	0.5045
PVALB	0.53175
TEX33	0.4895
TST	0.60775
TST	0.59925
TMPRSS6	0.541
IL2RB	0.4805
C1QTNF6	0.472
SSTR3	0.5665
RAC2	0.5385
ELFN2	0.6185
MFNG	0.59575
MFNG	0.5975
CARD10	0.6055
LGALS2	0.486
ANKRD54	0.517
MIR658	0.51525
MIR659	0.5115
C22orf23	0.5215
C22orf23	0.5225
SOX10	0.63575
SLC16A8	0.63225
BAIAP2L2	0.62325
PLA2G6	0.5005
PLA2G6	0.501
TMEM184B	0.563
TMEM184B	0.56375
CSNK1E	0.5955
CSNK1E	0.59525
LOC400927	0.51925
KCNJ4	0.5585
KCNJ4	0.6575
DDX17	0.55425
DMC1	0.47575
FAM227A	0.49025
JOSD1	0.553
SUN2	0.583
SUN2	0.58725
DNAL4	0.48575
NPTXR	0.621
CBX6	0.579
CBX7	0.549
PDGFB	0.633
PDGFB	0.59975
SNORD83B	0.5435
SNORD83A	0.5355
RNU86	0.5105
SNORD43	0.505
RPL3	0.51275
RPS19BP1	0.545
ENTHD1	0.41925
MKL1	0.56325
MIR4766	0.4135
SLC25A17	0.48475
ST13	0.4975
DNAJB7	0.38925
CHADL	0.531
RANGAP1	0.5155
TOB2	0.60175
PHF5A	0.48325
POLR3H	0.51775
POLR3H	0.51775
PMM1	0.54575
DESI1	0.52525
NHP2L1	0.5175
SHISA8	0.636
TNFRSF13C	0.6475
CENPM	0.5385
CENPM	0.54825
NAGA	0.53
NDUFA6	0.51625
CYP2D6	0.5655
CYP2D7P1	0.533
TCF20	0.47425
NFAM1	0.59925
RRP7A	0.551
RRP7B	0.54025
POLDIP3	0.53675
ATP5L2	0.475
CYB5R3	0.59975
CYB5R3	0.62225
CYB5R3	0.60125
A4GALT	0.582
ARFGAP3	0.55525
PACSIN2	0.49425
PACSIN2	0.4245
PACSIN2	0.56725
TTLL1	0.50925
MCAT	0.53125
TTLL12	0.5855
SCUBE1	0.65075
EFCAB6	0.5005
SULT4A1	0.5295
PNPLA5	0.594
KIAA1644	0.56725
LDOC1L	0.5615
LINC00229	0.6045
PHF21B	0.6575
PHF21B	0.619
PHF21B	0.6095
LOC100506714	0.42125
LOC100506714	0.55075
MIR1249	0.60025
KIAA0930	0.5355
KIAA0930	0.603
SMC1B	0.4955
WNT7B	0.70275
LOC100271722	0.59375
C22orf26	0.5925
C22orf40	0.518
PKDREJ	0.568
CN5H6.4	0.55275
CELSR1	0.68675
CERK	0.639
FLJ46257	0.528
LOC284933	0.5525
C22orf34	0.58875
LOC90834	0.58425
BRD1	0.6105
ALG12	0.60425
IL17REL	0.6475
MLC1	0.5125
MLC1	0.4985
TUBGCP6	0.60375
HDAC10	0.6545
MAPK12	0.67625
MAPK11	0.6745
PLXNB2	0.66625
FAM116B	0.5825
SBF1	0.6225
LMF2	0.59675
SCO2	0.6585
SCO2	0.65825
SCO2	0.6435
SCO2	0.644
TYMP	0.6905
ODF3B	0.556
SYCE3	0.585
CPT1B	0.60075
CPT1B	0.59575
CPT1B	0.5895
CHKB	0.57575
CHKB-CPT1B	0.57575
ARSA	0.58275
RABL2B	0.52925
CNTN4-AS2	0.35175
IL5RA	0.41075
CRBN	0.44725
SUMF1	0.45775
EGOT	0.47875
LOC100507582	0.403
MIR4790	0.43275
LOC100288428	0.4545
C3orf32	0.44875
C3orf32	0.45775
OXTR	0.5035
RAD18	0.4525
SRGAP3	0.47925
LOC440944	0.56975
LHFPL4	0.56825
CAMK1	0.54325
TADA3	0.53125
RPUSD3	0.523
CIDEC	0.5015
CIDEC	0.48875
CIDEC	0.479
PRRT3	0.5105
EMC3	0.46725
LOC401052	0.58275
CIDECP	0.467
C3orf24	0.507
GHRL	0.555
GHRL	0.46575
SEC13	0.52475
SEC13	0.53
SEC13	0.5295
MIR885	0.54675
ATP2B2	0.618
LINC00606	0.55
SLC6A1-AS1	0.4995
VGLL4	0.5335
VGLL4	0.44175
VGLL4	0.4685
VGLL4	0.55225
TAMM41	0.485
TIMP4	0.49875
LOC100129480	0.436
RAF1	0.529
TMEM40	0.54075
RPL32	0.487
SNORA7A	0.487
RPL32	0.47975
IQSEC1	0.57875
IQSEC1	0.595
NUP210	0.581
WNT7A	0.6215
CHCHD4	0.565
XPC	0.46325
GRIP2	0.535
FGD5-AS1	0.53275
FGD5-AS1	0.53575
FGD5-AS1	0.53875
MRPS25	0.50875
ZFYVE20	0.4915
COL6A4P1	0.45625
SH3BP5	0.5225
SH3BP5	0.4285
METTL6	0.471
MIR4270	0.4775
COLQ	0.4615
COLQ	0.46725
HACL1	0.48775
ANKRD28	0.37825
ANKRD28	0.342
ANKRD28	0.5165
DPH3	0.451
RFTN1	0.54
DAZL	0.4865
DAZL	0.48375
TBC1D5	0.3755
TBC1D5	0.4865
TBC1D5	0.4825
SATB1	0.49775
SATB1	0.344
MIR4791	0.3515
EFHB	0.45625
PP2D1	0.433
SGOL1	0.43975
SGOL1	0.4405
ZNF385D	0.4125
NKIRAS1	0.49475
LOC152024	0.42075
THRB	0.551
MIR4792	0.49925
TOP2B	0.51025
MIR4442	0.51025
NGLY1	0.47025
NGLY1	0.4135
LOC285326	0.38675
NEK10	0.4505
SLC4A7	0.345
SLC4A7	0.55875
EOMES	0.57375
AZI2	0.43175
GADL1	0.4265
OSBPL10	0.52525
CMTM6	0.47125
DYNC1LI1	0.48775
TMPPE	0.52725
GLB1	0.5265
GLB1	0.511
SUSD5	0.49325
UBP1	0.54225
UBP1	0.5445
CLASP2	0.3785
CLASP2	0.47725
DCLK3	0.4465
TRANK1	0.542
EPM2AIP1	0.47925
LRRFIP2	0.4905
PLCD1	0.53575
PLCD1	0.61625
ACAA1	0.58775
ACVR2B-AS1	0.619
SCN5A	0.5935
SCN5A	0.5935
SCN10A	0.414
SCN11A	0.501
GORASP1	0.56225
CSRNP1	0.6095
XIRP1	0.531
XIRP1	0.53075
CX3CR1	0.48275
CX3CR1	0.493
CX3CR1	0.52325
CX3CR1	0.49925
FLJ33065	0.447
ENTPD3-AS1	0.4465
ULK4	0.50975
CCK	0.54125
CCK	0.54225
LYZL4	0.44325
SEC22C	0.486
SEC22C	0.466
HHATL	0.603
HHATL	0.59275
CCDC13	0.4615
HIGD1A	0.50675
HIGD1A	0.507
CYP8B1	0.47625
GTDC2	0.466
SNRK-AS1	0.38325
ANO10	0.5005
ZNF445	0.46275
KIAA1143	0.489
ZDHHC3	0.512
CDCP1	0.522
TMEM158	0.604
LARS2-AS1	0.4745
LIMD1-AS1	0.47525
SLC6A20	0.4865
LZTFL1	0.44875
FYCO1	0.505
XCR1	0.40625
CCR1	0.47975
LTF	0.54875
LTF	0.52775
LRRC2	0.4655
ALS2CL	0.576
ALS2CL	0.63675
ALS2CL	0.635
PRSS50	0.553
PRSS46	0.4775
PRSS45	0.4785
PRSS42	0.524
MYL3	0.578
CCDC12	0.56
SETD2	0.55075
KIF9	0.545
SCAP	0.5445
C3orf75	0.51125
CSPG5	0.6315
CSPG5	0.5365
SMARCC1	0.504
MAP4	0.54575
CDC25A	0.56075
NME6	0.50675
SPINK8	0.395
PLXNB1	0.62325
PLXNB1	0.60925
CCDC51	0.5005
SHISA5	0.58875
PFKFB4	0.5605
UCN2	0.59325
MIR711	0.5755
COL7A1	0.607
UQCRC1	0.5055
TMEM89	0.56275
SLC26A6	0.609
SLC26A6	0.57425
MIR4793	0.60125
CELSR3	0.62975
NCKIPSD	0.57325
IP6K2	0.47225
PRKAR2A	0.551
SLC25A20	0.51925
C3orf71	0.5285
DALRD3	0.59225
MIR425	0.61025
MIR191	0.62225
DALRD3	0.615
IMPDH2	0.49875
QRICH1	0.5585
QARS	0.538
USP19	0.596
LAMB2	0.5775
LAMB2P1	0.5035
CCDC71	0.55675
LOC646498	0.4755
C3orf62	0.48425
USP4	0.52025
GPX1	0.5315
RHOA	0.54225
AMT	0.539
NICN1	0.50175
BSN-AS2	0.54575
MST1	0.58275
AMIGO3	0.60375
GMPPB	0.59025
IP6K1	0.538
IP6K1	0.54225
CDHR4	0.52625
MIR5193	0.5825
UBA7	0.512
TRAIP	0.526
CAMKV	0.5915
MST1R	0.586
MON1A	0.514
LUST	0.41425
IFRD2	0.5855
HYAL3	0.58725
NAT6	0.5885
NAT6	0.579
HYAL3	0.57675
HYAL1	0.54175
HYAL1	0.60575
HYAL2	0.60025
TUSC2	0.55675
RASSF1	0.56375
RASSF1	0.582
RASSF1	0.6005
ZMYND10	0.54775
NPRL2	0.5585
TMEM115	0.55125
CACNA2D2	0.6265
C3orf18	0.588
C3orf18	0.54375
CISH	0.5765
VPRBP	0.50475
IQCF6	0.50175
IQCF5	0.5015
IQCF1	0.45025
RRP9	0.601
PCBP4	0.5685
PCBP4	0.6345
PCBP4	0.63425
ABHD14B	0.58925
RPL29	0.513
DUSP7	0.65825
C3orf74	0.57975
POC1A	0.5235
TLR9	0.5705
TWF2	0.559
MIRLET7G	0.40975
WDR82	0.52075
MIR135A1	0.56625
BAP1	0.5725
SEMA3G	0.60625
TNNC1	0.60625
NT5DC2	0.61825
NT5DC2	0.598
PBRM1	0.4575
GLT8D1	0.528
GLT8D1	0.52025
NEK4	0.46475
ITIH4	0.562
MUSTN1	0.5385
TMEM110	0.49775
TMEM110-MUSTN1	0.49775
SFMBT1	0.6025
RFT1	0.4725
TKT	0.59025
DCP1A	0.49525
CHDH	0.554
ACTR8	0.4705
SELK	0.446
ESRG	0.44775
CACNA2D3-AS1	0.4255
LRTM1	0.44
WNT5A	0.53325
WNT5A	0.60575
ERC2-IT1	0.45425
MIR3938	0.43475
ERC2	0.5135
FAM208A	0.38525
FAM208A	0.49175
ARHGEF3	0.417
ARHGEF3	0.5005
ARHGEF3	0.565
IL17RD	0.54025
HESX1	0.4125
ASB14	0.39925
ASB14	0.3705
DNAH12	0.453
ARF4	0.48075
FAM116A	0.4945
DNASE1L3	0.434
PDHB	0.51025
PDHB	0.51125
ACOX2	0.4875
FAM107A	0.486
FAM3D	0.4975
C3orf67	0.5265
FHIT	0.46825
LOC100506994	0.416
FEZF2	0.56625
CADPS	0.531
SYNPR-AS1	0.38175
THOC7	0.54825
PSMD6	0.457
LOC100287879	0.42325
PRICKLE2	0.4375
ADAMTS9	0.5165
MAGI1	0.55625
LRIG1	0.5565
SUCLG2	0.4885
FAM19A4	0.515
EOGT	0.50925
MIR3136	0.3955
TMF1	0.44825
UBA3	0.447
LMOD3	0.3845
FRMD4B	0.472
FOXP1	0.4825
FOXP1	0.4065
FOXP1	0.4175
FOXP1	0.39125
MIR1284	0.40375
FOXP1	0.3865
FOXP1	0.54275
FOXP1	0.522
EIF4E3	0.5195
EIF4E3	0.46125
EIF4E3	0.567
EIF4E3	0.5585
PROK2	0.48075
RYBP	0.51275
SHQ1	0.456
PDZRN3	0.527
CNTN3	0.3235
FAM86DP	0.547
ZNF717	0.47275
ROBO1	0.503
ROBO1	0.403
GBE1	0.45825
LOC440970	0.36375
CADM2-AS2	0.33325
RNU6-69	0.34425
VGLL3	0.498
MIR4795	0.44825
POU1F1	0.309
CGGBP1	0.4765
CGGBP1	0.44625
PROS1	0.44075
STX19	0.33125
DHFRL1	0.411
DHFRL1	0.4125
MINA	0.4845
GABRR3	0.34225
CLDND1	0.463
CPOX	0.49725
ST3GAL6-AS1	0.51875
DCBLD2	0.5025
FILIP1L	0.3845
MIR3921	0.41825
MIR548G	0.388
FILIP1L	0.3815
TOMM70A	0.47
ABI3BP	0.381
IMPG2	0.32375
SENP7	0.46875
ZBTB11	0.52575
RPL24	0.47925
MIR548A3	0.33875
CBLB	0.45925
LOC100302640	0.40875
LOC151658	0.381
CD47	0.5255
IFT57	0.42475
MYH15	0.379
KIAA1524	0.42725
RETNLB	0.43725
GUCA1C	0.38925
MORC1	0.4175
DPPA2	0.45225
DPPA4	0.441
PVRL3-AS1	0.51
ZBED2	0.40825
GCET2	0.4205
SLC9C1	0.427
BTLA	0.36325
ATG3	0.4575
CCDC80	0.44075
CD200R1L	0.37625
CD200R1	0.404
C3orf17	0.4635
WDR52	0.42825
SPICE1	0.4535
KIAA2018	0.49575
NAA50	0.49325
KIAA1407	0.4275
DRD3	0.37075
ZNF80	0.527
MIR568	0.414
ZBTB20	0.41575
ZBTB20	0.406
ZBTB20	0.40525
MIR4796	0.3695
ZBTB20	0.34375
ZBTB20	0.34325
ZBTB20	0.5015
LSAMP	0.4515
IGSF11	0.44025
IGSF11	0.44425
B4GALT4	0.5515
TMEM39A	0.4315
CD80	0.44525
POPDC2	0.46425
COX17	0.42425
GSK3B	0.5435
GPR156	0.42175
LRRC58	0.46425
MIR198	0.40875
FSTL1	0.53975
HGD	0.435
RABL3	0.4505
POLQ	0.435
HCLS1	0.4545
GOLGB1	0.444
IQCB1	0.42975
ILDR1	0.4535
CCDC58	0.44425
WDR5B	0.435
KPNA1	0.5015
PARP9	0.48525
PARP9	0.49025
PARP9	0.49325
HSPBAP1	0.51225
SEMA5B	0.504
SEMA5B	0.54575
SEMA5B	0.5765
SEMA5B	0.528
ADCY5	0.5015
ADCY5	0.6835
PTPLB	0.49425
MYLK	0.45325
MYLK	0.49275
CCDC14	0.4335
ROPN1	0.479
ITGB5	0.58175
MUC13	0.42375
HEG1	0.5365
MIR5092	0.43925
SLC12A8	0.538
SLC12A8	0.53125
ZNF148	0.4975
SNX4	0.51475
OSBPL11	0.5235
MIR548I1	0.41725
ALG1L	0.45175
SLC41A3	0.55325
SLC41A3	0.5075
SLC41A3	0.5565
ALDH1L1	0.5425
ALDH1L1	0.53225
KLF15	0.60275
ZXDC	0.57925
UROC1	0.58275
C3orf22	0.47
TXNRD3NB	0.43375
TXNRD3	0.51725
TPRA1	0.55575
TPRA1	0.607
TPRA1	0.60425
MGLL	0.54325
MGLL	0.54125
RUVBL1	0.482
DNAJB8	0.574
GATA2	0.67625
GATA2	0.66525
GATA2	0.586
C3orf27	0.56
RPN1	0.517
LOC653712	0.4995
