geneName	chr	start	end	strand	avg_exp
TCTN2	chr12	124155660	124192948	1	9.11669419004547
TCTN3	chr10	97423158	97453900	-1	15.5257832858099
TDG	chr12	104359582	104382652	1	23.1330781555541
TDGF1	chr3	46616045	46668033	1	0.0728721615448075
TDO2	chrHSCHR4_1_CTG12	156775890	156841558	1	0.0654354594398009
TDP1	chr14	90421283	90511106	1	64.2432283719853
TDP2	chr6	24650205	24667261	-1	43.1393656588418
TDRD1	chr10	115939029	115992063	1	0.358907505952769
TDRD10	chr1	154474695	154520623	1	0.0619775953528523
TDRD12	chr19	33210659	33320483	1	0.273419604925544
TDRD15	chr2	21346789	21366144	1	0.0356174679245421
TDRD3	chr13	60970591	61148012	1	23.6752704127176
TDRD5	chr1	179560748	179660407	1	0.0286590383380994
TDRD6	chr6	46655612	46672056	1	1.06567704021288
TDRD7	chr9	100174232	100258407	1	28.4917247377766
TDRD9	chr14	104394799	104519004	1	10.7398185126315
TDRKH	chr1	151742583	151763892	-1	3.79961435909926
TDRP	chr8	439803	495781	-1	0.407147048785066
TEAD1	chr11	12695969	12966298	1	0.1531510282935
TEAD2	chr19	49843852	49865714	-1	1.19226466483317
TEAD3	chr6	35441374	35464853	-1	0.202223341402978
TEAD4	chr12	3068496	3149839	1	0.0593862071434737
TEC	chr4	48137800	48271881	-1	9.58740060521416
TECPR1	chr7	97843936	97881563	-1	57.375354847111
TECPR2	chr14	102829300	102968818	1	11.6234079021583
TECR	chr19	14627897	14676792	1	212.52584032083
TECRL	chr4	65140975	65275186	-1	0.240571529129913
TECTA	chr11	120971882	121062202	1	0.927971737435588
TECTB	chr10	114043493	114064793	1	0.0094691347964394
TEDDM1	chr1	182367252	182369751	-1	0.289188890670183
TEF	chr22	41763337	41795330	1	4.84739131843693
TEFM	chr17	29224354	29233838	-1	9.45302342685698
TEK	chr9	27109139	27230173	1	0.247143855549475
TEKT1	chr17	6692452	6735080	-1	0.269991545450426
TEKT2	chr1	36549676	36553876	1	0.274222573691019
TEKT3	chr17	15207128	15244958	-1	0.747404190498589
TEKT4	chrHG686_PATCH	95635180	95640576	1	0.0192347814990844
TEKT5	chr16	10721358	10788802	-1	0.250305287775054
TELO2	chr16	1543345	1560458	1	10.4977534629498
TEN1	chr17	73975301	73996667	1	4.83731185184793
TENM1	chrX	123509753	124097666	-1	3.2958704861732
TENM2	chr5	166711804	167691162	1	0.596704986970157
TENM3	chr4	183065140	183724177	1	0.097440075595325
TENM4	chr11	78363876	79151992	-1	0.387684338102559
TEP1	chr14	20833826	20881588	-1	115.477585062194
TEPP	chr16	58010339	58022020	1	0.18016129132802
TERF1	chr8	73921099	73960357	1	26.733643798294
TERF2	chr16	69389464	69442474	-1	58.6553957121823
TERF2IP	chr16	75681684	75795770	1	24.5568078157044
TERT	chr5	1253262	1295184	-1	0.229653038670259
TES	chr7	115850547	115898837	1	132.941831070241
TESC	chr12	117476728	117537284	-1	30.2552951334796
TESK1	chr9	35605367	35610038	1	15.4155639651088
TESK2	chr1	45809555	45956872	-1	6.68705525434006
TESPA1	chr12	55341802	55378530	-1	88.7184859137283
TET1	chr10	70320413	70454239	1	1.58978046414037
TET2	chr4	106067032	106200973	1	150.420438604837
TET3	chr2	74229840	74335303	1	21.9045075173067
TEX10	chr9	103064359	103115221	-1	9.08198535386955
TEX101	chr19	43905648	43922763	1	0.0214095238427606
TEX11	chrX	69748790	70128581	-1	0.0352312379192273
TEX12	chr11	112038095	112043282	1	0.256555628537353
TEX13A	chrX	104463611	104465358	-1	0.020596930663901
TEX13B	chrX	107224094	107225600	-1	0.0225600524440932
TEX14	chr17	56634039	56769416	-1	0.506802750066876
TEX15	chr8	30689060	30748122	-1	0.0626476767670227
TEX19	chr17	80317123	80321652	1	0.015399446549847
TEX2	chr17	62224587	62340661	-1	20.2286390561052
TEX22	chr14	105864916	105916443	1	1.07214895224522
TEX26	chr13	31506840	31549639	1	0.0741469464453303
TEX261	chr2	71213068	71222075	-1	46.3965532161342
TEX264	chr3	51696709	51738339	1	59.9357615549598
TEX28	chrX	153498930	153523796	-1	0.374350083281257
TEX28P1	chrX	153461812	153482755	-1	0.00249338823365999
TEX28P2	chrX	153424682	153445634	-1	0.00249338823365999
TEX29	chr13	111968531	111996596	1	0.79711588209512
TEX30	chr13	103418340	103426161	-1	1.49712391259954
TEX33	chr22	37387163	37403882	-1	0.086739047342946
TEX35	chr1	178482212	178517734	1	0.273024998498597
TEX36	chr10	127265091	127371713	-1	0
TEX37	chr2	88824169	88829102	1	0.314247796580568
TEX38	chr1	47134527	47139266	1	0.875404213251619
TEX9	chr15	56536207	56738195	1	2.39195128613699
TF	chr3	133464800	133497850	1	1.02069176508076
TFAM	chr10	60144782	60158981	1	75.4733717309689
TFAP2A	chr6	10393419	10419892	-1	0.38065574663543
TFAP2B	chr6	50786436	50815326	1	0.313285010271512
TFAP2C	chr20	55204358	55214339	1	0
TFAP2D	chr6	50681541	50740701	1	0.062800849570854
TFAP2E	chr1	36038971	36060929	1	2.75017164428291
TFAP4	chr16	4307187	4323076	-1	12.3253623244418
TFB1M	chr6	155578643	155635627	-1	36.1317741623428
TFB2M	chr1	246703862	246729626	-1	6.08453294180184
TFCP2	chr12	51487446	51566926	-1	51.1982428406608
TFCP2L1	chr2	121974163	122042783	-1	0.327655373490806
TFDP1	chr13	114239013	114295785	1	34.9263510463649
TFDP2	chr3	141663277	141868386	-1	36.4348329702903
TFDP3	chrX	132350697	132352376	-1	0
TFE3	chrX	48886242	48901012	-1	13.7885103724089
TFEB	chr6	41651716	41703997	-1	11.6653360518256
TFEC	chr7	115575202	115799950	-1	29.211996285344
TFF1	chr21	43782391	43786703	-1	0
TFF2	chr21	43766466	43771237	-1	0
TFF3	chr21	43731777	43735761	-1	0.10671838922067
TFG	chr3	100428205	100467810	1	35.1480378575171
TFIP11	chr22	26887191	26908471	-1	48.8811299468667
TFPI	chr2	188328957	188430487	-1	2.99662605069069
TFPI2	chr7	93514709	93520303	-1	0.0224536840200314
TFPT	chr19	54610320	54619055	-1	10.5992603884932
TFR2	chr7	100218039	100240402	-1	2.55761228355642
TFRC	chr3	195754054	195809060	-1	45.0372230197837
TG	chr8	133879203	134147147	1	7.05507169637723
TGDS	chr13	95226308	95248511	-1	9.76232166552383
TGFA	chr2	70674412	70781325	-1	0.488597778593567
TGFB1	chr19	41807492	41859816	-1	230.200596660661
TGFB1I1	chr16	31482906	31489281	1	1.44803733054636
TGFB2	chr1	218519577	218617961	1	0.142166268283233
TGFB3	chr14	76424442	76449334	-1	7.92657916441497
TGFBI	chr5	135364584	135399507	1	158.496310302038
TGFBR1	chr9	101866320	101916474	1	90.4872803796333
TGFBR2	chr3	30647994	30735634	1	70.8646656297857
TGFBR3	chr1	92145902	92371892	-1	207.152596482489
TGFBR3L	chr19	7981030	7983982	1	0.0459405208593307
TGFBRAP1	chr2	105880871	105946491	-1	7.7416461409021
TGIF1	chr18	3411606	3458409	1	119.780710148642
TGIF2	chr20	35201891	35222353	1	3.69089696003601
TGIF2-C20orf24	chr20	35202956	35240787	1	15.5022629509612
TGIF2LX	chrX	89176881	89177882	1	0
TGIF2LY	chrY	3447082	3448082	1	0.299533683715111
TGM1	chr14	24718320	24733638	-1	5.25813238277045
TGM2	chr20	36756863	36794980	-1	1.09615642865055
TGM3	chr20	2276647	2321724	1	0.0718664151404207
TGM4	chr3	44916100	44956482	1	0.727947558815434
TGM5	chr15	43524793	43559055	-1	0.214342181272853
TGM6	chr20	2361554	2413399	1	0.159097833435514
TGM7	chr15	43568478	43594453	-1	0.0450072589915813
TGOLN2	chr2	85545147	85555548	-1	469.108340319124
TGS1	chr8	56685701	56738007	1	30.6584856924936
TH	chr11	2185159	2193107	-1	0.294723224351263
THADA	chr2	43393800	43823185	-1	33.6936506173588
THAP1	chr8	42691817	42698468	-1	22.7560191034879
THAP10	chr15	71173681	71185124	-1	0.196799945100761
THAP11	chr16	67876213	67878097	1	10.4018023742261
THAP2	chr12	72056789	72074419	1	3.06114015869095
THAP3	chr1	6684926	6695646	1	7.21363088188679
THAP4	chr2	242523820	242576864	-1	10.7606340819872
THAP5	chr7	108194987	108210194	-1	23.4043667141654
THAP6	chr4	76439156	76475683	1	24.2816322294476
THAP7	chr22	21353393	21356485	-1	11.2627311189418
THAP8	chr19	36525887	36545664	-1	1.29891250509486
THAP9	chr4	83821837	83841122	1	3.70755196159452
THBD	chr20	23026270	23030378	-1	1.76876151208556
THBS1	chr15	39873280	39891667	1	35.1261889689531
THBS2	chr6	169615875	169654139	-1	0.0397892405809325
THBS3	chr1	155165379	155178842	-1	12.0779897038291
THBS4	chr5	79287134	79379110	1	1.91359670016969
THEG	chr19	361750	376013	-1	0.0601485989811963
THEGL	chr4	57396775	57469673	1	0.0552513761262537
THEM4	chr1	151846060	151882284	-1	27.1249193565314
THEM5	chr1	151819739	151826173	-1	7.23743173806971
THEM6	chr8	143808621	143818345	1	1.05640399244983
THEMIS	chr6	128029217	128239776	-1	24.2391831946327
THEMIS2	chr1	28199055	28213196	1	137.258087837262
THG1L	chr5	157158205	157168456	1	9.0601854810078
THNSL1	chr10	25305587	25315593	1	1.36128326383862
THNSL2	chr2	88469835	88486146	1	1.00465128311751
THOC1	chr18	214520	268050	-1	40.8863571243339
THOC2	chrX	122734412	122866906	-1	111.848625444442
THOC3	chr5	175344876	175461683	-1	49.0382077869496
THOC5	chr22	29901868	29951205	-1	28.5904087928983
THOC6	chr16	3074028	3077756	1	17.0817868975608
THOC7	chr3	63819546	63849579	-1	61.2578940040607
THOP1	chr19	2785458	2813599	1	9.20892084399919
THPO	chr3	184089723	184095932	-1	0.267407801498025
THRA	chr17	38214543	38250120	1	20.5406711239652
THRAP3	chr1	36690017	36770958	1	133.351611338996
THRB	chr3	24158651	24536773	-1	2.99278943585808
THRSP	chr11	77774907	77779397	1	0.0530261248873999
THSD1	chr13	52951305	52980629	-1	0.583360233949593
THSD4	chr15	71389291	72075722	1	0.0843161956918432
THSD7A	chr7	11409984	11871824	-1	0.023130669528694
THSD7B	chr2	137523115	138435287	1	0.047007897820547
THTPA	chr14	24025216	24029480	1	25.4745013676738
THUMPD1	chr16	20744986	20753406	-1	52.4177017309418
THUMPD2	chr2	39963200	40006407	-1	6.07075604783769
THUMPD3	chr3	9404526	9428475	1	56.2075641525764
THY1	chr11	119288090	119295695	-1	0.263846929852753
THYN1	chr11	134118173	134123264	-1	39.997316837702
TIA1	chr2	70436576	70475792	-1	156.58530558891
TIAF1	chr17	27400537	27418537	-1	0.130473771643372
TIAL1	chr10	121334199	121356541	-1	108.914235249166
TIAM1	chr21	32490734	32932290	-1	14.9827684814956
TIAM2	chr6	155153831	155578857	1	6.77221048330498
TICAM1	chr19	4815944	4831716	-1	10.6957532494861
TICAM2	chr5	114914339	114961876	-1	0.311774018275743
TICRR	chr15	90118713	90174287	1	0.129741963416869
TIE1	chr1	43766664	43788779	1	0.850145355565384
TIFA	chr4	113195698	113207059	-1	1.78062143333976
TIFAB	chr5	134779908	134788089	-1	0.280883094341085
TIGD1	chr2	233412779	233415226	-1	8.53195462277905
TIGD2	chr4	90033968	90036050	1	2.66796563098301
TIGD3	chr11	65122238	65125084	1	0.342684811643588
TIGD4	chr4	153690506	153700916	-1	0.0110891744115072
TIGD5	chr8	144680074	144682485	1	0.0730956625880742
TIGD6	chr5	149372681	149380730	-1	0.768029741378168
TIGD7	chr16	3348832	3355729	-1	0.307922903585467
TIGIT	chr3	113995760	114029135	1	18.9367957314369
TIMD4	chr5	156346293	156390266	-1	6.74598673268545
TIMELESS	chr12	56810903	56843187	-1	4.30939787972159
TIMM10	chr11	57295936	57298276	-1	34.3862936128396
TIMM10B	chr11	6502677	6505909	1	2.42911497745719
TIMM13	chr19	2425622	2427892	-1	6.89652663515716
TIMM17A	chr1	201924619	201939789	1	38.5814046921808
TIMM17B	chrX	48750730	48755426	-1	15.0768437066471
TIMM21	chr18	71815746	71826197	1	32.2057884588236
TIMM22	chr17	900357	906911	1	3.25490327738419
TIMM23	chr10	51592080	51623365	-1	74.3525028488139
TIMM23B	chr10	51371390	51387768	1	40.2963515137624
TIMM44	chr19	7991603	8008805	-1	33.7465428119834
TIMM50	chr19	39971052	39984422	1	31.3218592478769
TIMM8A	chrX	100600649	100604184	-1	1.47654142433151
TIMM8B	chr11	111955524	111957522	-1	4.87931431825355
TIMM9	chr14	58875212	58894332	-1	17.450644167427
TIMMDC1	chr3	119217379	119243937	1	24.7216189861871
TIMP1	chrX	47441712	47446188	1	73.5592474435802
TIMP2	chr17	76849059	76921469	-1	6.86627705997756
TIMP3	chr22	33197687	33259030	1	0.286649136727457
TIMP4	chr3	12194551	12200851	-1	0
TINAG	chr6	54172657	54254950	1	0.0305381333275888
TINAGL1	chr1	32042116	32053288	1	0.128969013843434
TINF2	chr14	24708849	24711880	-1	165.134964481139
TIPARP	chr3	156391024	156424559	1	26.6116086817625
TIPIN	chr15	66628544	66679084	-1	3.78700139335321
TIPRL	chr1	168148171	168169950	1	29.413710486251
TIRAP	chr11	126152960	126168740	1	12.008885182802
TJAP1	chr6	43445261	43474294	1	17.7017037252993
TJP1	chr15	29991571	30261068	-1	0.172296789949613
TJP2	chr9	71736209	71870124	1	14.7828638240111
TJP3	chr19	3708107	3750811	1	4.12375846095623
TK1	chr17	76170160	76183314	-1	0.962117929928691
TK2	chr16	66541906	66586447	-1	74.3339522165874
TKT	chr3	53258723	53290068	-1	233.715369883823
TKTL1	chrX	153524024	153558700	1	5.2376667665202
TKTL2	chr4	164392257	164395047	-1	0.0618207858591793
TLCD1	chr17	27051366	27054953	-1	6.50740825617645
TLCD2	chr17	1611064	1613732	-1	0.0769056333132077
TLDC1	chr16	84511681	84587639	-1	4.12144817049538
TLDC2	chr20	35504524	35522638	1	9.78979293885342
TLE1	chr9	84198598	84304220	-1	3.43578776871637
TLE2	chr19	2997636	3047633	-1	3.00295987896719
TLE3	chr15	70340129	70390515	-1	45.2114491198723
TLE4	chr9	82186688	82341658	1	143.04246004528
TLE6	chr19	2977444	2995177	1	0.453264337010228
TLK1	chr2	171847333	172087824	-1	243.27032671515
TLK2	chr17	60536019	60692842	1	88.9323761115282
TLL1	chr4	166794410	167025047	1	0.108990733558856
TLL2	chr10	98124363	98273675	-1	0.0485541626511842
TLN1	chr9	35696945	35732392	-1	126.420153734042
TLN2	chr15	62682725	63136830	1	0.915942939135269
TLR1	chr4	38792298	38858438	-1	52.4846562240365
TLR10	chr4	38773860	38784611	-1	3.50108876160699
TLR2	chr4	154622652	154626851	1	20.8883305836682
TLR3	chr4	186990306	187009223	1	3.60465638704163
TLR4	chr9	120466610	120479149	1	90.6959332117771
TLR5	chr1	223282748	223316624	-1	17.4940355622805
TLR6	chr4	38825336	38858438	-1	21.5621341597511
TLR7	chrX	12885202	12908499	1	7.08409420864187
TLR8	chrX	12924739	12941288	1	42.3266403762229
TLR9	chr3	52255096	52273183	-1	0.0779762478622587
TLX1	chr10	102889257	102897545	1	0
TLX1NB	chr10	102849078	102890883	-1	0.0142837607780088
TLX2	chr2	74740590	74744274	1	0.0252767800991888
TLX3	chr5	170736288	170739138	1	0
TM2D1	chr1	62146718	62191095	-1	35.5996148855868
TM2D2	chr8	38846327	38854343	-1	34.6475203771707
TM2D3	chr15	102161847	102192594	-1	20.0383303573267
TM4SF1	chr3	149086809	149095652	-1	0.0453151918821853
TM4SF18	chr3	149036285	149052201	-1	0
TM4SF19	chr3	196042953	196065244	-1	1.09562793425533
TM4SF20	chr2	228226872	228246711	-1	0.0354515954133867
TM4SF4	chr3	149191761	149221068	1	0.0124989603157485
TM4SF5	chr17	4675179	4686506	1	0.0485432214884147
TM6SF1	chr15	83776159	83813606	1	24.4680569581383
TM6SF2	chr19	19375173	19384200	-1	0.0302675015861044
TM7SF2	chr11	64879317	64883856	1	6.1228628726997
TM7SF3	chr12	27126128	27167367	-1	43.3441185354396
TM9SF1	chr14	24658349	24682679	-1	5.26284841367473
TM9SF2	chr13	100153671	100216260	1	88.1694247520483
TM9SF3	chr10	98277866	98347209	-1	39.4480784906395
TM9SF4	chr20	30697309	30755061	1	48.1761604998201
TMA16	chr4	164415594	164441691	1	17.8468563278159
TMA7	chr3	48481667	48485616	1	298.719156341071
TMBIM1	chr2	219138915	219157309	-1	102.468646150001
TMBIM4	chr12	66517697	66563765	-1	82.6189071006602
TMBIM6	chr12	50101508	50158717	1	670.139152090327
TMC1	chr9	75136717	75451267	1	0.422729732407102
TMC2	chr20	2517253	2622430	1	0.122204165845045
TMC3	chr15	81623558	81666554	-1	0.55709596114485
TMC4	chr19	54663846	54676944	-1	5.14842739518372
TMC5	chr16	19421818	19510435	1	0.124281251871089
TMC6	chr17	76106539	76128488	-1	258.005570028294
TMC7	chr16	18995256	19075264	1	0.12824377821881
TMC8	chr17	76126851	76139049	1	220.505119860357
TMCC1	chr3	129366635	129612419	-1	18.3537629948985
TMCC2	chr1	205197304	205242471	1	1.24408410254217
TMCC3	chr12	94960900	95044338	-1	3.32374367871947
TMCO1	chr1	165696032	165796992	-1	121.834703111468
TMCO2	chr1	40711619	40717363	1	0.326936635618165
TMCO3	chr13	114145310	114204542	1	14.9482864687069
TMCO4	chr1	20008706	20126438	-1	12.937321613934
TMCO5A	chr15	38214140	38259925	1	0.053014258186163
TMCO6	chr5	140019012	140024993	1	14.9782602026549
TMED1	chr19	10943114	10946994	-1	6.75871401713305
TMED10	chr14	75598173	75643334	-1	242.336267902668
TMED2	chr12	124069078	124083116	1	71.2966890842915
TMED3	chr15	79603404	79704334	1	7.3313233901791
TMED4	chr7	44617493	44621886	-1	30.6881311671143
TMED5	chr1	93615299	93646285	-1	60.2462596013815
TMED6	chr16	69377151	69385712	-1	2.70871111805409
TMED7	chr5	114949205	114968689	-1	18.8577019072275
TMED7-TICAM2	chr5	114914339	114961858	-1	5.47416698591586
TMED8	chr14	77801364	77843452	-1	1.36489956407086
TMED9	chr5	177019159	177023125	1	28.8014761168095
TMEFF1	chr9	103204560	103339918	1	0.0840735883086627
TMEFF2	chr2	192813769	193060435	-1	0.0544454678378018
TMEM100	chr17	53796988	53809482	-1	0
TMEM101	chr17	42088556	42101314	-1	2.64956292165762
TMEM102	chr17	7338762	7340998	1	1.30604687442219
TMEM104	chr17	72772622	72835918	1	49.6245044831422
TMEM105	chr17	79285074	79304474	-1	0.110078493941149
TMEM106A	chr17	41363854	41372061	1	26.1345740114483
TMEM106B	chr7	12250867	12282993	1	12.1857475640352
TMEM106C	chr12	48357352	48362661	1	31.4312785235605
TMEM107	chr17	8076555	8079717	-1	6.89062700434816
TMEM108	chr3	132757235	133116636	1	0.29809748356497
TMEM109	chr11	60681346	60690915	1	14.4320943770916
TMEM11	chr17	21100593	21117937	-1	7.59696456408915
TMEM110	chr3	52870235	52931612	-1	8.02075317030734
TMEM110-MUSTN1	chr3	52867137	52931578	-1	18.1102596028176
TMEM114	chr16	8619502	8622304	-1	0.434014456341133
TMEM115	chr3	50392180	50397041	-1	3.27950623439333
TMEM116	chr12	112369086	112450970	-1	22.2684247316508
TMEM117	chr12	44229770	44783545	1	5.5169756924942
TMEM119	chr12	108983622	108992096	-1	0.101665928882849
TMEM120B	chr12	122150658	122220907	1	4.45517963674626
TMEM121	chr14	105992940	105996539	1	0.300518938400586
TMEM123	chr11	102267063	102341115	-1	728.759187473752
TMEM125	chr1	43735665	43739673	1	0.0158512794800231
TMEM126A	chr11	85359011	85367591	1	17.7672101783594
TMEM126B	chr11	85339629	85347580	1	39.6075968262501
TMEM127	chr2	96914254	96931732	-1	26.6421685241869
TMEM128	chr4	4237269	4249950	-1	5.1927519027662
TMEM129	chr4	1717679	1723085	-1	1.1475893262218
TMEM130	chrHG946_PATCH	98475800	98500083	-1	0.0661053742441843
TMEM131	chr2	98372799	98612388	-1	24.339379652911
TMEM132A	chr11	60691935	60704631	1	1.60672042566313
TMEM132B	chr12	125671382	126146917	1	0.341185153582917
TMEM132C	chr12	128751948	129192460	1	0.00502375050908007
TMEM132D	chr12	129556270	130388211	-1	0.032619091239344
TMEM132E	chr17	32907768	32966337	1	0.113571302005246
TMEM133	chr11	100862811	100864663	1	0.0305018149723216
TMEM134	chr11	67231824	67236743	-1	40.1183164335335
TMEM135	chr11	86748886	87034800	1	55.4689982046681
TMEM136	chr11	120195838	120204391	1	0.0395228189516143
TMEM138	chr11	61129473	61136981	1	13.7916993555179
TMEM139	chr7	142977050	142985141	1	0.0460766908732537
TMEM140	chr7	134832824	134850967	1	2.25124801869071
TMEM141	chr9	139685807	139687709	1	27.8790948720489
TMEM143	chr19	48835613	48867494	-1	4.57996805163138
TMEM144	chr4	159122756	159176563	1	6.45552241550704
TMEM145	chr19	42817477	42829214	1	0.0131161157643462
TMEM147	chr19	36036497	36038428	1	16.8070355234964
TMEM14A	chr6	52535907	52551386	1	3.13223778631549
TMEM14B	chr6	10747992	10852986	1	40.0324889315009
TMEM14C	chr6	10723148	10731362	1	19.5607665605889
TMEM150A	chr2	85825671	85830319	-1	8.05474478063669
TMEM150B	chr19	55824169	55845416	-1	4.32237956551824
TMEM150C	chr4	83404323	83483510	-1	0.813185511996151
TMEM151A	chr11	66059341	66064135	1	0
TMEM151B	chr6	44238203	44275243	1	0.613573799710251
TMEM154	chr4	153539784	153601317	-1	49.0591350117971
TMEM155	chr4	122680088	122686582	-1	0.0928226767212264
TMEM156	chr4	38968365	39034542	-1	21.8065853018238
TMEM158	chr3	45265958	45267770	-1	0.0165668654537882
TMEM159	chr16	21169698	21191937	1	6.11763864851366
TMEM160	chr19	47549165	47551888	-1	5.23022816427293
TMEM161A	chr19	19229978	19249322	-1	4.9121795516459
TMEM161B	chr5	87485450	87565293	-1	39.2871446915691
TMEM163	chr2	135213330	135476570	-1	0.364584127244717
TMEM164	chrX	109245859	109425962	1	15.6215710034264
TMEM165	chr4	56262124	56319564	1	35.2574134099295
TMEM167A	chr5	82348665	82373682	-1	59.7250852179508
TMEM167B	chr1	109632425	109639556	1	16.2608942442554
TMEM168	chr7	112402437	112430647	-1	21.3748736144076
TMEM169	chr2	216946589	216967506	1	2.97319509953351
TMEM17	chr2	62727356	62739029	-1	0.103653764955333
TMEM170A	chr16	75476952	75499395	-1	8.73254357218323
TMEM170B	chr6	11537938	11583757	1	2.74776982694679
TMEM171	chr5	72416119	72427644	1	0.226794898160194
TMEM173	chr5	138855119	138862520	-1	31.9901652342497
TMEM174	chr5	72469022	72470970	1	0.25929804525791
TMEM175	chr4	926175	952444	1	49.9897768959947
TMEM176A	chr7	150497491	150502208	1	19.3554075963866
TMEM176B	chr7	150488373	150498448	-1	108.948278435783
TMEM177	chr2	120436743	120444083	1	1.80770464621949
TMEM178A	chr2	39892122	39945103	1	0.325108358793294
TMEM178B	chr7	140774032	141180180	1	0.00518739835809203
TMEM179	chr14	104941015	105071984	-1	0
