V1	V2	V3	ID	DukeUq	RepeatMaskerFrac
chrX	27607500	27609500	chrX_27607500_27609500	0.986125	0.089
chrX	27825107	27827107	chrX_27825107_27827107	0.976792	0.1055
chrX	27998566	28000566	chrX_27998566_28000566	0.945	0.1395
chrX	2846392	2848392	chrX_2846392_2848392	0.87975	0.3735
chrX	28604516	28606516	chrX_28604516_28606516	0.9825	0.135
chrX	2881311	2883311	chrX_2881311_2883311	0.858083	0.51
chrX	2923654	2925654	chrX_2923654_2925654	0.917542	0.616
chrX	2958512	2960512	chrX_2958512_2960512	0.915958	1
chrX	30232677	30234677	chrX_30232677_30234677	0.99425	0.107
chrX	30247553	30249553	chrX_30247553_30249553	0.849458	0.3285
chrX	30259057	30261057	chrX_30259057_30261057	0.9935	0.278
chrX	30260847	30262847	chrX_30260847_30262847	0.99675	0
chrX	30326715	30328715	chrX_30326715_30328715	0.98625	0.49
chrX	30594961	30596961	chrX_30594961_30596961	0.899375	0.3275
chrX	30670476	30672476	chrX_30670476_30672476	0.965292	0.02
chrX	30884319	30886319	chrX_30884319_30886319	0.93325	0.7305
chrX	31089170	31091170	chrX_31089170_31091170	0.934542	0.424
chrX	3188861	3190861	chrX_3188861_3190861	0.953167	0.235
chrX	3263682	3265682	chrX_3263682_3265682	0.99	0.0285
chrX	33228636	33230636	chrX_33228636_33230636	1	0
chrX	34149447	34151447	chrX_34149447_34151447	0.929083	0.5585
chrX	346445	348445	chrX_346445_348445	0.934292	0.2335
chrX	34674405	34676405	chrX_34674405_34676405	0.9645	0.0825
chrX	34959913	34961913	chrX_34959913_34961913	0.895667	0.644
chrX	35815459	35817459	chrX_35815459_35817459	0.81	0.349
chrX	35936851	35938851	chrX_35936851_35938851	1	0.1715
chrX	36064053	36066053	chrX_36064053_36066053	1	0.1245
chrX	36253051	36255051	chrX_36253051_36255051	0.742542	0.4155
chrX	3630649	3632649	chrX_3630649_3632649	0.959417	0.187
chrX	37025432	37027432	chrX_37025432_37027432	0.862667	0.6455
chrX	37207583	37209583	chrX_37207583_37209583	1	0.133
chrX	37429905	37431905	chrX_37429905_37431905	0.729	0.147
chrX	37544012	37546012	chrX_37544012_37546012	1	0.1375
chrX	3760898	3762898	chrX_3760898_3762898	0.367583	0.3795
chrX	37638264	37640264	chrX_37638264_37640264	0.88825	0.295
chrX	37705890	37707890	chrX_37705890_37707890	0.961167	0.341
chrX	37849070	37851070	chrX_37849070_37851070	0.90225	0.3145
chrX	37891787	37893787	chrX_37891787_37893787	0.978708	0.379
chrX	38079152	38081152	chrX_38079152_38081152	1	0.141
chrX	38185797	38187797	chrX_38185797_38187797	0.921083	0.2915
chrX	38210798	38212798	chrX_38210798_38212798	0.900833	0.215
chrX	38419623	38421623	chrX_38419623_38421623	0.999	0.1935
chrX	38661986	38663986	chrX_38661986_38663986	0.905958	0.1745
chrX	39955656	39957656	chrX_39955656_39957656	1	0.0825
chrX	40439160	40441160	chrX_40439160_40441160	1	0.1105
chrX	40505799	40507799	chrX_40505799_40507799	1	0.0565
chrX	40593783	40595783	chrX_40593783_40595783	1	0.0055
chrX	40943888	40945888	chrX_40943888_40945888	1	0.0935
chrX	41191651	41193651	chrX_41191651_41193651	1	0.135
chrX	41305687	41307687	chrX_41305687_41307687	0.851708	0.2805
chrX	41547226	41549226	chrX_41547226_41549226	1	0.0485
chrX	41582408	41584408	chrX_41582408_41584408	1	0.0595
chrX	41781268	41783268	chrX_41781268_41783268	1	0.0375
chrX	43514467	43516467	chrX_43514467_43516467	0.945417	0.16
chrX	43740693	43742693	chrX_43740693_43742693	1	0.1
chrX	43831750	43833750	chrX_43831750_43833750	0.990333	0.0885
chrX	44201918	44203918	chrX_44201918_44203918	0.898167	0.291
chrX	44401247	44403247	chrX_44401247_44403247	0.96575	0.38
chrX	44702249	44704249	chrX_44702249_44704249	0.981125	0.0945
chrX	44731757	44733757	chrX_44731757_44733757	1	0.068
chrX	45059146	45061146	chrX_45059146_45061146	0.99725	0.102
chrX	46305292	46307292	chrX_46305292_46307292	0.99675	0.0895
chrX	46403876	46405876	chrX_46403876_46405876	0.973	0.1455
chrX	46432219	46434219	chrX_46432219_46434219	1	0.081
chrX	46617490	46619490	chrX_46617490_46619490	0.99975	0.0615
chrX	46695375	46697375	chrX_46695375_46697375	0.963208	0.184
chrX	46758138	46760138	chrX_46758138_46760138	0.825417	0.7155
chrX	46770868	46772868	chrX_46770868_46772868	0.994333	0.2925
chrX	46936775	46938775	chrX_46936775_46938775	0.84275	0.3805
chrX	47003268	47005268	chrX_47003268_47005268	0.975	0.156
chrX	47003437	47005437	chrX_47003437_47005437	0.985417	0.075
chrX	47052241	47054241	chrX_47052241_47054241	1	0.057
chrX	47081417	47083417	chrX_47081417_47083417	1	0.298
chrX	47091314	47093314	chrX_47091314_47093314	0.99975	0.321
chrX	47228982	47230982	chrX_47228982_47230982	0.830667	0.657
chrX	47341345	47343345	chrX_47341345_47343345	1	0.092
chrX	47341970	47343970	chrX_47341970_47343970	1	0.213
chrX	47419516	47421516	chrX_47419516_47421516	1	0.201
chrX	47440712	47442712	chrX_47440712_47442712	1	0.3745
chrX	47478252	47480252	chrX_47478252_47480252	1	0.089
chrX	47488704	47490704	chrX_47488704_47490704	0.921958	0.437
chrX	47508887	47510887	chrX_47508887_47510887	1	0.0395
chrX	47517516	47519516	chrX_47517516_47519516	0.99775	0.1745
chrX	47695301	47697301	chrX_47695301_47697301	1	0.4135
chrX	47862377	47864377	chrX_47862377_47864377	0.815042	0.1285
chrX	47862734	47864734	chrX_47862734_47864734	0.706875	0.183
chrX	47929483	47931483	chrX_47929483_47931483	0.913167	0.3215
chrX	47989039	47991039	chrX_47989039_47991039	0.519375	0.147
chrX	48055199	48057199	chrX_48055199_48057199	0.862833	0.3755
chrX	48113752	48115752	chrX_48113752_48115752	0.812958	0.604
chrX	48215101	48217101	chrX_48215101_48217101	0.721792	0.443
chrX	48241863	48243863	chrX_48241863_48243863	0.337333	0.368
chrX	48270344	48272344	chrX_48270344_48272344	0.347625	0.358
chrX	48327565	48329565	chrX_48327565_48329565	1	0
chrX	48333549	48335549	chrX_48333549_48335549	1	0.257
chrX	48367166	48369166	chrX_48367166_48369166	0.996917	0.233
chrX	48378546	48380546	chrX_48378546_48380546	0.9995	0.015
chrX	48396845	48398845	chrX_48396845_48398845	0.954625	0.4445
chrX	48431912	48433912	chrX_48431912_48433912	0.939292	0.1515
chrX	48432275	48434275	chrX_48432275_48434275	1	0.0275
chrX	48454880	48456880	chrX_48454880_48456880	0.863333	0.261
chrX	48541168	48543168	chrX_48541168_48543168	0.866167	0.322
chrX	48553986	48555986	chrX_48553986_48555986	1	0.018
chrX	48619154	48621154	chrX_48619154_48621154	0.765375	0.4785
chrX	48643962	48645962	chrX_48643962_48645962	1	0.193
chrX	48659402	48661402	chrX_48659402_48661402	1	0.0865
chrX	48686283	48688283	chrX_48686283_48688283	0.92575	0.445
chrX	48693035	48695035	chrX_48693035_48695035	0.934042	0.3105
chrX	48754426	48756426	chrX_48754426_48756426	0.929458	0.179
chrX	48754539	48756539	chrX_48754539_48756539	0.921833	0.2355
chrX	48767917	48769917	chrX_48767917_48769917	0.987042	0.1235
chrX	48775301	48777301	chrX_48775301_48777301	1	0.046
chrX	48813893	48815893	chrX_48813893_48815893	0.999167	0.0975
chrX	48826976	48828976	chrX_48826976_48828976	1	0.0515
chrX	48857675	48859675	chrX_48857675_48859675	0.951625	0.1845
chrX	48900012	48902012	chrX_48900012_48902012	1	0.1245
chrX	48915523	48917523	chrX_48915523_48917523	0.984417	0.181
chrX	48930730	48932730	chrX_48930730_48932730	0.9635	0.0465
chrX	48936546	48938546	chrX_48936546_48938546	0.91675	0.156
chrX	48957059	48959059	chrX_48957059_48959059	0.873583	0.1555
chrX	48979151	48981151	chrX_48979151_48981151	0.857375	0.3945
chrX	49018228	49020228	chrX_49018228_49020228	0.811583	0.166
chrX	49027273	49029273	chrX_49027273_49029273	0.8825	0.367
chrX	49041845	49043845	chrX_49041845_49043845	0.910208	0.1645
chrX	49055718	49057718	chrX_49055718_49057718	0.900125	0.3625
chrX	49088833	49090833	chrX_49088833_49090833	0.958333	0.3995
chrX	49090927	49092927	chrX_49090927_49092927	0.798458	0.4525
chrX	49120288	49122288	chrX_49120288_49122288	1	0.149
chrX	49125317	49127317	chrX_49125317_49127317	1	0.081
chrX	49159148	49161148	chrX_49159148_49161148	0.961667	0.4375
chrX	49177536	49179536	chrX_49177536_49179536	0.19375	0.396
chrX	49187094	49189094	chrX_49187094_49189094	0.001875	0.389
chrX	49196607	49198607	chrX_49196607_49198607	0.001625	0.384
chrX	49206160	49208160	chrX_49206160_49208160	0.00945833	0.384
chrX	49215659	49217659	chrX_49215659_49217659	0.06725	0.399
chrX	49225182	49227182	chrX_49225182_49227182	0.0310833	0.384
chrX	49234708	49236708	chrX_49234708_49236708	0.054125	0.3895
chrX	49293472	49295472	chrX_49293472_49295472	0.0175	0.6315
chrX	49295814	49297814	chrX_49295814_49297814	0.0175	0.4035
chrX	49305370	49307370	chrX_49305370_49307370	0	0.4035
chrX	49314936	49316936	chrX_49314936_49316936	0.0175	0.3985
chrX	49324479	49326479	chrX_49324479_49326479	0	0.4035
chrX	49334037	49336037	chrX_49334037_49336037	0	0.4035
chrX	49343586	49345586	chrX_49343586_49345586	0	0.4035
chrX	49353132	49355132	chrX_49353132_49355132	0.0485	0.3895
chrX	49362665	49364665	chrX_49362665_49364665	0	0.3995
chrX	49459596	49461596	chrX_49459596_49461596	0.928458	0.4265
chrX	49592906	49594906	chrX_49592906_49594906	0.917833	0.2735
chrX	49643470	49645470	chrX_49643470_49645470	1	0.2225
chrX	49686225	49688225	chrX_49686225_49688225	1	0.226
chrX	49964664	49966664	chrX_49964664_49966664	0.99775	0.214
chrX	49968416	49970416	chrX_49968416_49970416	0.868875	0.325
chrX	50556044	50558044	chrX_50556044_50558044	0.998917	0.048
chrX	50652784	50654784	chrX_50652784_50654784	1	0.227
chrX	51074083	51076083	chrX_51074083_51076083	0.879583	0.1375
chrX	51148767	51150767	chrX_51148767_51150767	1	0.262
chrX	51238448	51240448	chrX_51238448_51240448	0.8845	0.029
chrX	51485481	51487481	chrX_51485481_51487481	1	0
chrX	51635735	51637735	chrX_51635735_51637735	1	0.078
chrX	51796351	51798351	chrX_51796351_51798351	0.499708	0.418
chrX	51811368	51813368	chrX_51811368_51813368	0.5	0.108
chrX	51927008	51929008	chrX_51927008_51929008	0.5	0.108
chrX	51941963	51943963	chrX_51941963_51943963	0.499708	0.4175
chrX	52111173	52113173	chrX_52111173_52113173	0.492333	0.1265
chrX	52237818	52239818	chrX_52237818_52239818	0.00316667	0.1655
chrX	52259355	52261355	chrX_52259355_52261355	0.00316667	0.1655
chrX	52386001	52388001	chrX_52386001_52388001	0.495	0.127
chrX	52510769	52512769	chrX_52510769_52512769	0.00316667	0.1655
chrX	52532295	52534295	chrX_52532295_52534295	0.005	0.1655
chrX	52545189	52547189	chrX_52545189_52547189	0.005	0.1655
chrX	52682950	52684950	chrX_52682950_52684950	0.697375	0.4525
chrX	52735211	52737211	chrX_52735211_52737211	0.408333	0.443
chrX	52779318	52781318	chrX_52779318_52781318	0.408333	0.4615
chrX	52826141	52828141	chrX_52826141_52828141	0.691208	0.3255
chrX	52840228	52842228	chrX_52840228_52842228	0.935625	0.1285
chrX	52896099	52898099	chrX_52896099_52898099	0.8835	0.082
chrX	52925426	52927426	chrX_52925426_52927426	0.51175	0.269
chrX	52986611	52988611	chrX_52986611_52988611	0.509333	0.269
chrX	53077273	53079273	chrX_53077273_53079273	0.991	0.1085
chrX	53110549	53112549	chrX_53110549_53112549	1	0.3195
chrX	53253604	53255604	chrX_53253604_53255604	1	0.036
chrX	53349522	53351522	chrX_53349522_53351522	1	0.151
chrX	53448677	53450677	chrX_53448677_53450677	1	0.0675
chrX	53448890	53450890	chrX_53448890_53450890	0.976167	0.0845
chrX	53460320	53462320	chrX_53460320_53462320	0.995	0.1635
chrX	53710114	53712114	chrX_53710114_53712114	1	0.101
chrX	54070682	54072682	chrX_54070682_54072682	0.997167	0.185
chrX	54208688	54210688	chrX_54208688_54210688	0.913833	0.2395
chrX	54383438	54385438	chrX_54383438_54385438	1	0.0555
chrX	54465834	54467834	chrX_54465834_54467834	0.932667	0.5855
chrX	54521599	54523599	chrX_54521599_54523599	1	0.391
chrX	54555644	54557644	chrX_54555644_54557644	1	0.031
chrX	54823673	54825673	chrX_54823673_54825673	1	0.339
chrX	54833032	54835032	chrX_54833032_54835032	1	0.4065
chrX	54946244	54948244	chrX_54946244_54948244	0.996625	0.257
chrX	55019511	55021511	chrX_55019511_55021511	1	0
chrX	55025790	55027790	chrX_55025790_55027790	1	0.102
chrX	55056497	55058497	chrX_55056497_55058497	0.9995	0.476
chrX	55100504	55102504	chrX_55100504_55102504	0.827958	0.066
chrX	55114441	55116441	chrX_55114441_55116441	0.831417	0.2825
chrX	55186628	55188628	chrX_55186628_55188628	0.99975	0.308
chrX	55207944	55209944	chrX_55207944_55209944	0.898958	0
chrX	55245788	55247788	chrX_55245788_55247788	0.882958	0.368
chrX	55290163	55292163	chrX_55290163_55292163	0.998833	0.1005
chrX	55477538	55479538	chrX_55477538_55479538	0.9885	0.1385
chrX	55514635	55516635	chrX_55514635_55516635	0.997583	0.062
chrX	55648833	55650833	chrX_55648833_55650833	1	0.1415
chrX	55743318	55745318	chrX_55743318_55745318	0.978167	0.212
chrX	56099757	56101757	chrX_56099757_56101757	0.955042	1
chrX	56258480	56260480	chrX_56258480_56260480	1	0.037
chrX	56589026	56591026	chrX_56589026_56591026	1	0.3015
chrX	57020969	57022969	chrX_57020969_57022969	1	0.017
chrX	57146979	57148979	chrX_57146979_57148979	0.887	0.0505
chrX	57162430	57164430	chrX_57162430_57164430	0.766417	0.0295
chrX	57312139	57314139	chrX_57312139_57314139	1	0.438
chrX	57617269	57619269	chrX_57617269_57619269	0.85875	0.135
chrX	57936067	57938067	chrX_57936067_57938067	0.85875	0.1995
chrX	584079	586079	chrX_584079_586079	0.948542	0.3655
chrX	6145904	6147904	chrX_6145904_6147904	0.99775	0.085
chrX	62570218	62572218	chrX_62570218_62572218	1	0.188
chrX	62973993	62975993	chrX_62973993_62975993	1	0.082
chrX	63424624	63426624	chrX_63424624_63426624	1	0.0995
chrX	63449511	63451511	chrX_63449511_63451511	0.755083	0.4455
chrX	63614311	63616311	chrX_63614311_63616311	1	0.17
chrX	64195364	64197364	chrX_64195364_64197364	1	0.035
chrX	6452159	6454159	chrX_6452159_6454159	0.556667	0.3235
chrX	64707615	64709615	chrX_64707615_64709615	0.880375	0.152
chrX	64753636	64755636	chrX_64753636_64755636	0.942625	0.2215
chrX	64886537	64888537	chrX_64886537_64888537	0.97375	0.2635
chrX	65258949	65260949	chrX_65258949_65260949	1	0.1145
chrX	65381391	65383391	chrX_65381391_65383391	1	0.383
chrX	65857883	65859883	chrX_65857883_65859883	1	0.0985
chrX	66763465	66765465	chrX_66763465_66765465	0.979208	0.1625
chrX	67652647	67654647	chrX_67652647_67654647	1	0.087
chrX	67717165	67719165	chrX_67717165_67719165	0.883375	0.1675
chrX	67866610	67868610	chrX_67866610_67868610	0.9795	0.365
chrX	68047840	68049840	chrX_68047840_68049840	1	0
chrX	68384364	68386364	chrX_68384364_68386364	1	0.2445
chrX	68724084	68726084	chrX_68724084_68726084	1	0.198
chrX	68834911	68836911	chrX_68834911_68836911	1	0.0215
chrX	69268788	69270788	chrX_69268788_69270788	0.975833	0.359
chrX	69281341	69283341	chrX_69281341_69283341	0.917833	0.209
chrX	69352299	69354299	chrX_69352299_69354299	0.997667	0.154
chrX	69396333	69398333	chrX_69396333_69398333	0.89875	0.362
chrX	69453505	69455505	chrX_69453505_69455505	1	0.2755
chrX	69478654	69480654	chrX_69478654_69480654	1	0.24
chrX	69487202	69489202	chrX_69487202_69489202	0.997542	0.0605
chrX	69501022	69503022	chrX_69501022_69503022	1	0.054
chrX	69508829	69510829	chrX_69508829_69510829	0.9825	0.1215
chrX	69508940	69510940	chrX_69508940_69510940	0.9825	0.1125
chrX	69641881	69643881	chrX_69641881_69643881	0.928	0.1465
chrX	69663819	69665819	chrX_69663819_69665819	1	0.0715
chrX	70127561	70129561	chrX_70127561_70129561	0.894333	0.442
chrX	70149946	70151946	chrX_70149946_70151946	0.976375	0.164
chrX	70287273	70289273	chrX_70287273_70289273	1	0.067
chrX	70315047	70317047	chrX_70315047_70317047	1	0.0715
chrX	70325455	70327455	chrX_70325455_70327455	0.882583	0.266
chrX	70330481	70332481	chrX_70330481_70332481	0.986083	0.268
chrX	70337573	70339573	chrX_70337573_70339573	1	0.2595
chrX	70363712	70365712	chrX_70363712_70365712	1	0
chrX	70434062	70436062	chrX_70434062_70436062	0.85175	0.2125
chrX	70473499	70475499	chrX_70473499_70475499	0.975917	0.0895
chrX	70502433	70504433	chrX_70502433_70504433	0.99575	0.1445
chrX	70520584	70522584	chrX_70520584_70522584	0.9595	0
chrX	70585155	70587155	chrX_70585155_70587155	0.986792	0.1455
chrX	7065199	7067199	chrX_7065199_7067199	1	0.1775
chrX	70751933	70753933	chrX_70751933_70753933	1	0.3535
chrX	70799135	70801135	chrX_70799135_70801135	0.887667	0.3415
chrX	70837360	70839360	chrX_70837360_70839360	0.980292	0.352
chrX	71129938	71131938	chrX_71129938_71131938	1	0.056
chrX	71350758	71352758	chrX_71350758_71352758	1	0.072
chrX	7136497	7138497	chrX_7136497_7138497	0.9965	0.508
chrX	71400529	71402529	chrX_71400529_71402529	0.9035	0.3215
chrX	71457897	71459897	chrX_71457897_71459897	0.888792	0.535
chrX	71496150	71498150	chrX_71496150_71498150	0.880708	0.1995
chrX	71526000	71528000	chrX_71526000_71528000	1	0.053
chrX	71791953	71793953	chrX_71791953_71793953	1	0.0925
chrX	71932888	71934888	chrX_71932888_71934888	0.889792	0.227
chrX	71995972	71997972	chrX_71995972_71997972	0.485667	0.161
chrX	72094808	72096808	chrX_72094808_72096808	0.492792	0.1935
chrX	72222352	72224352	chrX_72222352_72224352	0.49625	0.3165
chrX	72298351	72300351	chrX_72298351_72300351	0.49325	0.322
chrX	72346919	72348919	chrX_72346919_72348919	0.944042	0.1035
chrX	72433684	72435684	chrX_72433684_72435684	1	0.079
chrX	72666090	72668090	chrX_72666090_72668090	1	0.1105
chrX	72782044	72784044	chrX_72782044_72784044	0.993542	0.307
chrX	73523025	73525025	chrX_73523025_73525025	0.9255	0.2805
chrX	73640296	73642296	chrX_73640296_73642296	1	0.181
chrX	73833452	73835452	chrX_73833452_73835452	0.92075	0.269
chrX	74144282	74146282	chrX_74144282_74146282	1	0.159
chrX	74375132	74377132	chrX_74375132_74377132	0.992042	0.0615
chrX	74492923	74494923	chrX_74492923_74494923	0.960208	0.2085
chrX	74742090	74744090	chrX_74742090_74744090	0.987792	0.3755
chrX	75004079	75006079	chrX_75004079_75006079	1	0.252
chrX	75391771	75393771	chrX_75391771_75393771	0.961625	0.5765
chrX	75647046	75649046	chrX_75647046_75649046	1	0.284
chrX	76708648	76710648	chrX_76708648_76710648	0.786167	0.4005
chrX	77040702	77042702	chrX_77040702_77042702	0.99275	0.1585
chrX	77150090	77152090	chrX_77150090_77152090	0.891375	0.2115
chrX	77153935	77155935	chrX_77153935_77155935	0.778417	0.441
chrX	77165199	77167199	chrX_77165199_77167199	0.956667	0.204
chrX	77224135	77226135	chrX_77224135_77226135	0.692958	0.3995
chrX	77358671	77360671	chrX_77358671_77360671	0.972042	0.211
chrX	77394203	77396203	chrX_77394203_77396203	1	0.2295
chrX	77581980	77583980	chrX_77581980_77583980	1	0.0785
chrX	77913825	77915825	chrX_77913825_77915825	1	0.061
chrX	78002225	78004225	chrX_78002225_78004225	0.99575	0.0155
chrX	7809303	7811303	chrX_7809303_7811303	0.754958	0.492
chrX	78199918	78201918	chrX_78199918_78201918	1	0.1775
chrX	78425469	78427469	chrX_78425469_78427469	1	0.121
chrX	78621856	78623856	chrX_78621856_78623856	0.991917	0.017
chrX	7894484	7896484	chrX_7894484_7896484	1	0.0685
chrX	79276741	79278741	chrX_79276741_79278741	0.987417	0.047
chrX	79590003	79592003	chrX_79590003_79592003	1	0
chrX	80064187	80066187	chrX_80064187_80066187	0.988792	0.088
chrX	80456441	80458441	chrX_80456441_80458441	1	0.031
chrX	80456442	80458442	chrX_80456442_80458442	1	0.0305
